Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017700_08062023000001;0023207007;;0091017700;177GRF;144106434R;SFDA--9272;4;1200;1000;975;410,064;45;GERB--1213_1200_1000;none;202307050000;202307101800;93;2
0091017700_08062023000002;0028040400;;0091017700;177GRF;140036202R;SFDA--9299;7;1200;1000;975;201,730;45;GERB--1213_1200_1000;none;202307110000;202307140300;15;100
0091017700_08062023000003;0090016500;1GRA;0091017700;177GRF;111108473R;SFDA--9022;3;1200;1000;975;268,760;45;GERB--1213_1200_1000;none;202307210000;202307271900;9;100
0091017700_08062023000004;0090016500;1GRA;0091017700;177GR5;111109158R;SFDA--9022;15;1200;1000;975;256,448;45;GERB--1213_1200_1000;none;202307030000;202307051900;8;100
0091017700_08062023000005;0011523703;;0091017700;177GRI;144986UB0B;SLI---2112;5;1206;1010;1185;342,900;0;GERB--0528_1206_1010;none;202306160000;202306211100;106;100
0091017700_08062023000006;0026551501;;0091017700;177GRI;151985418R;SLI---2112;1;1206;1010;1185;213,900;0;GERB--0528_1206_1010;none;202307130000;202307180800;38;100
0091017700_08062023000007;0002803800;;0091017700;177GRE;110113277R;MFM---0218;16;1250;1100;1150;1590,800;45;GERB--1343_1250_1100;none;202307120000;202307170800;31;100
0091017700_08062023000008;0028998502;;0091017700;177GRE;130C01377R;SFDA--9631;15;1200;1000;975;332,680;45;GERB--1213_1200_1000;none;202307190000;202307242000;25;2
0091017700_08062023000009;0041223901;;0091017700;177GRF;208A06260R;SLI---0770;2;1200;1000;975;283,032;45;GERB--1213_1200_1000;none;202306220000;202306261230;184;100
0091017700_08062023000010;0002590706;;0091017700;177GR5;144C24285R;SLI---2112;5;1206;1010;1185;597,150;0;GERB--0528_1206_1010;none;202307100000;202307130530;33;100
0091017700_08062023000011;0023376100;;0091017700;177GRG;122018488R;SLI---0601;1;1200;1000;750;1106,600;45;GERB--1213_1200_1000;none;202307140000;202307191530;25;100
0091017700_08062023000012;0029382801;;0091017700;177GRF;210105481R;SLI---2112;3;1206;1010;1185;357,900;0;GERB--0528_1206_1010;none;202307100000;202307130800;34;100
0091017700_08062023000013;0028208500;;0091017700;177GRE;130612606R;SLI---2112;6;1206;1010;681;740,900;0;GERB--0528_1206_1010;none;202306140000;202306191400;47;2
0091017700_08062023000014;0090016500;1GRA;0091017700;177GRG;122820799R;SFDA--0053;2;1200;1000;975;395,200;45;GERB--1213_1200_1000;none;202306160000;202306211900;25;100
0091017700_08062023000015;0002803800;;0091017700;177GRE;110113277R;MFM---0218;16;1250;1100;1150;1590,800;45;GERB--1343_1250_1100;none;202307040000;202307040001;31;100
0091017700_08062023000016;0042349301;;0091017700;177GRF;166303162R;SLI---2112;3;1206;1010;1185;378,150;0;GERB--0528_1206_1010;none;202306200000;202306231300;187;100
0091017700_08062023000017;0027752300;;0091017700;177GRI;210471273R;SLI---2112;5;1206;1010;1185;267,900;0;GERB--0528_1206_1010;none;202307030000;202307101400;22;100
0091017700_08062023000018;0026672300;;0091017700;177GR5;120104242R;SLI---2112;1;1206;1010;879;351,480;0;GERB--0528_1206_1010;none;202307240000;202307280700;54;2
0091017700_08062023000019;0042349301;;0091017700;177GRI;166301353R;SLI---2112;1;1206;1010;1185;378,150;0;GERB--0528_1206_1010;none;202307120000;202307171300;198;100
0091017700_08062023000020;0026221301;;0091017700;177GRF;144109500R;SFDA--9282;34;1200;1000;975;499,400;45;GERB--1213_1200_1000;none;202307030000;202307050600;80;100
0091017700_08062023000021;0090016500;1GRA;0091017700;177GR5;135023545R;SLI---2112;6;1206;1010;785;163,240;0;GERB--0528_1206_1010;none;202306190000;202306221900;8;100
0091017700_08062023000022;0090016500;1GRA;0091017700;177GRG;8201660055;SFDA--3000;3;1200;1000;750;1079,992;45;GERB--1213_1200_1000;none;202306160000;202306160730;35;100
0091017700_08062023000023;0025348700;;0091017700;177GRF;208A06189R;SFDA--9280;20;1200;1000;975;326,000;45;GERB--1213_1200_1000;none;202307060000;202307112230;118;100
0091017700_08062023000024;0023376100;;0091017700;177GRG;122018488R;SLI---0601;5;1200;1000;750;1106,600;45;GERB--1213_1200_1000;none;202307030000;202307040900;25;100
0091017700_08062023000025;0042319000;;0091017700;177GRF;208995377R;SLI---2112;2;1206;1010;1185;223,700;0;GERB--0528_1206_1010;none;202307180000;202307211700;231;2
