Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090038300_28022023000001;0040695600;;0090038300;383G4B;769165865R;SFDA--9391;7;1200;1000;975;133,640;45;GERB--1213_1200_1000;none;202304040000;202304071300;1;100
0090038300_28022023000002;0040695600;;0090038300;383G4B;638434819R;SFD---0770;1;1200;1000;975;153,050;45;GERB--1213_1200_1000;none;202303210000;202303241100;2;100
0090038300_28022023000003;0040695600;;0090038300;383G4P;985P06506R;SFD---2112;1;1206;1010;1085;141,800;0;GERB--0528_1206_1010;none;202303220000;202303250300;4;100
0090038300_28022023000004;0040695600;;0090038300;383G4B;769157103R;SFDA--9391;2;1200;1000;975;133,640;45;GERB--1213_1200_1000;none;202303090000;202303130815;1;100
0090038300_28022023000005;0040695600;;0090038300;383G4B;769368845R;SFDA--9389;6;1200;1000;975;131,580;45;GERB--1213_1200_1000;none;202304110000;202304140130;1;100
0090038300_28022023000006;0040695600;;0090038300;383G4B;668119050R;SFDA--6661;2;1600;1200;930;183,582;45;GERB--1613_1600_1200;none;202303270000;202303301630;2;100
0090038300_28022023000007;0040695600;;0090038300;383G4B;769168835R;SFDA--9392;1;1200;1000;975;142,556;45;GERB--1213_1200_1000;none;202304100000;202304131600;1;100
0090038300_28022023000008;0040695600;;0090038300;383G4B;769158619R;SFDA--9372;1;1200;1000;975;138,328;45;GERB--1213_1200_1000;none;202304010000;202304050815;1;100
0090038300_28022023000009;0040695600;;0090038300;383G4P;668228508R;SFD---2112;1;1206;1010;385;54,220;0;GERB--0528_1206_1010;none;202303130000;202303160300;28;100
0090038300_28022023000010;0040695600;;0090038300;383G4B;638446344R;SFD---0770;2;1200;1000;975;149,700;45;GERB--1213_1200_1000;none;202303280000;202303311630;1;100
0090038300_28022023000011;0040695600;;0090038300;383G4B;769344564R;SFDA--9387;4;1200;1000;975;135,269;45;GERB--1213_1200_1000;none;202303270000;202303301100;1;100
0090038300_28022023000012;0040695600;;0090038300;383G4B;769167670R;SFDA--9372;1;1200;1000;975;138,328;45;GERB--1213_1200_1000;none;202303180000;202303220815;1;100
0090038300_28022023000013;0040695600;;0090038300;383G4B;769344564R;SFDA--9387;3;1200;1000;975;135,269;45;GERB--1213_1200_1000;none;202303090000;202303130915;1;100
0090038300_28022023000014;0040695600;;0090038300;383G4B;638456819R;SFD---0770;1;1200;1000;975;146,850;45;GERB--1213_1200_1000;none;202304060000;202304100915;1;100
0090038300_28022023000015;0040695600;;0090038300;383G4B;638446344R;SFD---0770;3;1200;1000;975;149,700;45;GERB--1213_1200_1000;none;202303110000;202303151630;1;100
0090038300_28022023000016;0040695600;;0090038300;383G4B;638456819R;SFD---0770;2;1200;1000;975;146,850;45;GERB--1213_1200_1000;none;202303080000;202303111100;1;100
0090038300_28022023000017;0040695600;;0090038300;383G4P;985P04255R;SFD---2112;1;1206;1010;1185;155,400;0;GERB--0528_1206_1010;none;202304120000;202304151545;9;100
0090038300_28022023000018;0040695600;;0090038300;383G4B;969819314R;SFDA--0138;1;1600;1200;750;154,988;45;GERB--1613_1600_1200;none;202303160000;202303200915;2;100
