Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090038300_26102022000001;0029328103;;0090038300;383G4T;886706183R;PAL-S-0442;1;1200;980;1090;99,100;0;GERB--4333_1200_980;none;202211120000;202211141600;9;100
0090038300_26102022000002;0001349831;;0090038300;383G4C;241249867R;SFD---2112;1;1206;1010;485;30,920;0;GERB--0528_1206_1010;none;202211280000;202211290545;35;100
0090038300_26102022000003;0025767300;;0090038300;383G2B;801433393R;SLI---0601;4;1200;1000;750;530,200;45;GERB--1213_1200_1000;none;202212150000;202212192145;6;100
0090038300_26102022000004;0025125900;;0090038300;383G4P;924903880R;SLI---2112;1;1206;1010;485;40,880;0;GERB--0528_1206_1010;none;202211180000;202211222145;42;100
0090038300_26102022000005;0041609500;;0090038300;383G4P;963920741R;SFD---2112;1;1206;1010;1185;281,400;0;GERB--0528_1206_1010;none;202212030000;202212072100;3;100
0090038300_26102022000006;0041800101;;0090038300;383G4B;788723024R;SFD---2112;1;1206;1010;1083;121,550;0;GERB--0528_1206_1010;none;202211290000;202211301500;7;100
0090038300_26102022000007;0001349831;;0090038300;383G4C;240116141S;SFD---2112;3;1206;1010;1089;149,333;0;GERB--0528_1206_1010;none;202212150000;202212160545;19;100
0090038300_26102022000008;0009624700;;0090038300;383G5A;400151605R;SLI---2112;1;1206;1010;585;325,600;0;GERB--0528_1206_1010;none;202211120000;202211161745;8;2
0090038300_26102022000009;0001349831;;0090038300;383G4C;240808742R;SFD---2112;1;1206;1010;485;58,800;0;GERB--0528_1206_1010;none;202212130000;202212141745;10;100
0090038300_26102022000010;0002555100;;0090038300;383G7A;620743481R;SLI---2112;1;1206;1010;485;45,450;0;GERB--0528_1206_1010;none;202212150000;202212190745;21;100
0090038300_26102022000011;0002579000;;0090038300;383G2A;781621374R;SLI---0770;5;1200;1000;975;1077,000;45;GERB--1213_1200_1000;none;202212130000;202212160015;11;100
0090038300_26102022000012;0090038200;382EGT;0090038300;383G2B;764E07497R;SFD---1101;35;1900;1200;750;268,724;45;GERB--0109_1900_1200;none;202211020000;202211051845;0;100
0090038300_26102022000013;0090016500;1GRA;0090038300;383G4L;320107520R;CFDA--7000;47;2280;1170;670;616,184;45;GERB--2226_2280_1170;none;202211190000;202211231145;41;100
0090038300_26102022000014;0041800101;;0090038300;383G4B;768191080R;SFDA--3079;11;1200;1000;750;127,812;45;GERB--1213_1200_1000;none;202211160000;202211171500;3;100
0090038300_26102022000015;0040913801;;0090038300;383G4P;465038135R;SFD---2112;5;1206;1010;1085;183,800;0;GERB--0528_1206_1010;none;202212010000;202212051245;6;100
0090038300_26102022000016;0002562805;;0090038300;383G4P;803316527R;SFD---2112;1;1206;1010;385;56,520;0;GERB--0528_1206_1010;none;202211080000;202211111345;13;100
0090038300_26102022000017;0041800101;;0090038300;383G4B;788723024R;SFD---2112;1;1206;1010;1083;121,550;0;GERB--0528_1206_1010;none;202211120000;202211141500;7;100
0090038300_26102022000018;0025561501;;0090038300;383G4P;180026976R;ECA---0021;1;1200;1000;745;158,550;0;GERB--3551_1200_1000;none;202212060000;202212090330;105;100
0090038300_26102022000019;0041647900;;0090038300;383G4B;391009207R;SFDA--9362;2;1200;1000;975;764,440;45;GERB--1213_1200_1000;none;202211070000;202211101815;31;100
0090038300_26102022000020;0042189300;;0090038300;383G4L;803002318R;CON-S-0477;21;1200;1000;880;577,400;90;GERB--0156_1200_1000;none;202211190000;202211211715;7;2
0090038300_26102022000021;0042189300;;0090038300;383G4L;823002795R;CON-S-0477;19;1200;1000;880;531,000;90;GERB--0156_1200_1000;none;202211190000;202211211715;7;2
0090038300_26102022000022;0041609500;;0090038300;383G4P;749775439R;SFD---2112;3;1206;1010;1089;69,908;0;GERB--0528_1206_1010;none;202212080000;202212122100;4;100
0090038300_26102022000023;0041609500;;0090038300;383G4P;749762174R;SFD---2112;1;1206;1010;1089;72,680;0;GERB--0528_1206_1010;none;202211220000;202211252100;5;100
0090038300_26102022000024;0002555100;;0090038300;383G4P;403159548R;SLI---0770;15;1200;1000;975;162,720;45;GERB--1213_1200_1000;none;202211070000;202211100745;3;100
