Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090038200_14062023000001;0042204700;;0090038200;GUP5;809005378R;ECM---8519;4;1600;1200;975;142,816;45;GERB--1613_1600_1200;none;202307190000;202307221800;2;100
0090038200_14062023000002;0027614500;;0090038200;GT;762A38708R;SLI---0770;3;1200;1000;975;474,000;45;GERB--1213_1200_1000;none;202307110000;202307141100;12;100
0090038200_14062023000003;0027027000;;0090038200;GM02;827218916R;SLI---0770;2;1200;1000;975;193,416;45;GERB--1213_1200_1000;none;202307050000;202307082030;5;100
0090038200_14062023000004;0042195200;;0090038200;GM01;788A26353R;SLI---0770;1;1200;1000;975;131,240;45;GERB--1213_1200_1000;none;202307260000;202307291900;1;100
0090038200_14062023000005;0090038300;383E5A;0090038200;GM02;555019828R;MCC---0767;2;2400;1700;940;593,520;45;GERB--0885_2400_1700;none;202307190000;202307222115;0;2
0090038200_14062023000006;0027614500;;0090038200;GT;754334478R;SLI---0770;2;1200;1000;975;270,600;45;GERB--1213_1200_1000;none;202307050000;202307081800;6;100
0090038200_14062023000007;0041982800;;0090038200;GUP5;896070358R;SLI---0770;5;1200;1000;975;136,250;45;GERB--1213_1200_1000;none;202307110000;202307121600;2;100
0090038200_14062023000008;0041982800;;0090038200;GUP5;873116028R;SLI---0770;1;1200;1000;975;137,412;45;GERB--1213_1200_1000;none;202307060000;202307071600;2;100
0090038200_14062023000009;0041982800;;0090038200;GUP5;876114407R;SLI---0770;1;1200;1000;975;128,890;45;GERB--1213_1200_1000;none;202307130000;202307141300;1;100
0090038200_14062023000010;0090038300;383E2A;0090038200;GT;731121769R;MTEM--8577;1;2200;1200;1500;361,440;45;GERB--0822_2200_1200;none;202307060000;202307101730;4;1
0090038200_14062023000011;0041982800;;0090038200;GUP5;873116028R;SLI---0770;1;1200;1000;975;137,412;45;GERB--1213_1200_1000;none;202307250000;202307260200;2;100
0090038200_14062023000012;0090038300;383E2A;0090038200;GT;801531197R;MTEM--8539;1;2200;1200;1250;361,680;45;GERB--0822_2200_1200;none;202307060000;202307100600;6;2
0090038200_14062023000013;0041982800;;0090038200;GUP5;886017107R;SLI---0770;2;1200;1000;975;224,200;45;GERB--1213_1200_1000;none;202307140000;202307151600;4;100
0090038200_14062023000014;0041982800;;0090038200;GUP5;864004307R;SLI---2112;1;1206;1010;1085;119,075;0;GERB--0528_1206_1010;none;202307200000;202307210200;4;100
0090038200_14062023000015;0042022700;;0090038200;GM03;748A23354R;SLI---1200;2;1600;1200;930;226,240;45;GERB--1613_1600_1200;none;202307030000;202307050200;2;100
0090038200_14062023000016;0001349831;;0090038200;GM03;240808742R;SLI---2112;5;1206;1010;485;58,800;0;GERB--0528_1206_1010;none;202307150000;202307171300;11;100
0090038200_14062023000017;0040695600;;0090038200;GM03;135068794R;SLI---2112;1;1206;1010;385;43,060;0;GERB--0528_1206_1010;none;202307260000;202307291815;3;100
0090038200_14062023000018;0090038300;383E2A;0090038200;GT;663009995R;SLI---1200;1;1600;1200;930;329,200;45;GERB--1613_1600_1200;none;202307120000;202307150600;4;100
0090038200_14062023000019;0041982800;;0090038200;GUP5;864006216R;SLI---2112;1;1206;1010;485;32,670;0;GERB--0528_1206_1010;none;202307260000;202307270900;6;100
0090038200_14062023000020;0001349831;;0090038200;GM03;240119724S;SLI---2112;1;1206;1010;1089;125,789;0;GERB--0528_1206_1010;none;202307120000;202307131300;29;100
0090038200_14062023000021;0090038300;383E2A;0090038200;GT;801263948R;SLI---0770;1;1200;1000;975;275,168;45;GERB--1213_1200_1000;none;202307240000;202307272245;5;100
0090038200_14062023000022;0090038300;383E2A;0090038200;GT;760233708R;MTEM--8573;1;3200;2400;1700;448,054;45;GERB--1774_3200_2400;none;202307130000;202307171300;7;100
0090038200_14062023000023;0041982800;;0090038200;GUP5;873112861R;SLI---0770;2;1200;1000;975;137,412;45;GERB--1213_1200_1000;none;202307180000;202307191600;2;100
0090038200_14062023000024;0041982800;;0090038200;GUP5;886514802R;SLI---0770;1;1200;1000;975;192,840;45;GERB--1213_1200_1000;none;202307270000;202307280600;4;100
0090038200_14062023000025;0042008900;;0090038200;GT;651407058R;SLI---0760;2;1200;1000;930;388,500;45;GERB--1213_1200_1000;none;202307070000;202307111700;8;100
0090038200_14062023000026;0090038300;383E5A;0090038200;GM02;545009542R;SFDA--4282;1;1200;1000;975;388,480;45;GERB--1213_1200_1000;none;202307250000;202307280500;0;100
0090038200_14062023000027;0090038300;383E2A;0090038200;GT;760233708R;MTEM--8573;1;3200;2400;1700;448,054;45;GERB--1774_3200_2400;none;202307260000;202307291030;7;100
0090038200_14062023000028;0042204700;;0090038200;GUP5;829A02758R;ECM---8519;2;1600;1200;975;133,660;45;GERB--1613_1600_1200;none;202307040000;202307070400;2;100
0090038200_14062023000029;0090038300;383E2A;0090038200;GT;801521732R;MTEM--8538;1;2200;1200;1250;361,680;45;GERB--0822_2200_1200;none;202307080000;202307120230;6;2
0090038200_14062023000030;0090038300;383E2A;0090038200;GT;631014393R;MTEM--8535;1;2400;1200;1490;226,440;45;GERB--0059_2400_1200;none;202307220000;202307260115;4;1
0090038200_14062023000031;0027027000;;0090038200;GM02;739107232R;ECM---5316;1;2000;1600;930;187,740;45;GERB--0269_2000_1600;none;202307260000;202307292030;4;100
0090038200_14062023000032;0040771302;;0090038200;GT;745768264R;SLI---0770;2;1200;1000;975;333,000;45;GERB--1213_1200_1000;none;202307030000;202307040200;4;100
0090038200_14062023000033;0040695600;;0090038200;GM03;769377608R;SFDA--9390;2;1200;1000;975;132,520;45;GERB--1213_1200_1000;none;202307100000;202307131000;1;100
0090038200_14062023000034;0090038300;383E2A;0090038200;GT;631006868R;MTEM--8534;1;2400;1200;1490;226,440;45;GERB--0059_2400_1200;none;202307040000;202307071300;4;1
0090038200_14062023000035;0040695600;;0090038200;GM03;769344564R;SFDA--9387;3;1200;1000;975;135,269;45;GERB--1213_1200_1000;none;202307210000;202307251300;1;100
0090038200_14062023000036;0042204700;;0090038200;GUP5;809005378R;ECM---8519;5;1600;1200;975;142,816;45;GERB--1613_1600_1200;none;202307030000;202307061100;2;100
0090038200_14062023000037;0041982800;;0090038200;GUP5;864005271R;SLI---2112;1;1206;1010;1085;118,925;0;GERB--0528_1206_1010;none;202307260000;202307270900;4;100
0090038200_14062023000038;0029333102;;0090038200;GM04;215589978R;SLI---0770;11;1200;1000;975;136,400;45;GERB--1213_1200_1000;none;202307070000;202307112000;1;100
0090038200_14062023000039;0042204700;;0090038200;GUP5;620264248R;ECM---5279;1;2400;2200;1520;422,996;45;GERB--0440_2400_2200;none;202307150000;202307190400;5;100
0090038200_14062023000040;0041982800;;0090038200;GUP5;876516912R;SLI---1200;1;1600;1200;930;250,210;45;GERB--1613_1600_1200;none;202307080000;202307102200;6;100
0090038200_14062023000041;0040771302;;0090038200;GT;511182341R;CON-S-0130;2;780;570;478;197,700;47;GERB--3195_780_570;widthwise;202307080000;202307120200;7;4
0090038200_14062023000042;0042204700;;0090038200;GUP5;829A10836R;ECM---8519;3;1600;1200;975;133,588;45;GERB--1613_1600_1200;none;202307070000;202307110400;2;100
0090038200_14062023000043;0090038300;383E2A;0090038200;GT;901521122R;MTEM--9904;1;1605;1205;980;392,320;45;GERB--0167_1605_1205;none;202307140000;202307181145;0;100
0090038200_14062023000044;0027442306;;0090038200;GM03;849517855R;SLI---1200;1;1600;1200;930;200,700;45;GERB--1613_1600_1200;none;202307260000;202307292100;5;100
0090038200_14062023000045;0041609500;;0090038200;GM02;281901523R;SLI---2112;1;1206;1010;1185;96,900;0;GERB--0528_1206_1010;none;202307130000;202307171715;9;100
0090038200_14062023000046;0041681300;;0090038200;GM02;175068338R;SLI---0770;1;1200;1000;975;170,250;45;GERB--1213_1200_1000;none;202307070000;202307112030;38;100
0090038200_14062023000047;0090038300;383E7A;0090038200;GM05;850228146R;VRA-S-0002;1;2400;1200;1370;205,548;45;GERB--0059_2400_1200;none;202307040000;202307070015;0;100
0090038200_14062023000048;0040695600;;0090038200;GM03;969106983R;SFDA--9437;7;1200;1000;975;134,640;45;GERB--1213_1200_1000;none;202307110000;202307141500;1;100
0090038200_14062023000049;0040695600;;0090038200;GM03;769121595R;SFD---2112;1;1206;1010;1181;98,200;0;GERB--0528_1206_1010;none;202307080000;202307121815;2;100
0090038200_14062023000050;0027800201;;0090038200;GM04;685008544R;SFDA--3073;7;1200;1000;750;109,616;45;GERB--1213_1200_1000;none;202307210000;202307251130;2;100
0090038200_14062023000051;0090038300;383E2A;0090038200;GT;760226493R;MTEM--8574;1;3200;2400;1700;444,778;45;GERB--1774_3200_2400;none;202307210000;202307251515;8;100
0090038200_14062023000052;0041982800;;0090038200;GUP5;873703162R;PAL-S-0411;1;1200;800;350;26,943;0;GERB--3737_1200_800;none;202307250000;202307262200;6;100
