Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016500_08062023000001;0011895401;;0090016500;1GRA;381017582R;ETM---4434;10;1275;1014;840;1228,800;140;GERB--0051_1275_1014;lengthwise;202306200000;202306231430;28;3
0090016500_08062023000002;0002496900;;0090016500;1GRA;132653841R;SLI---0770;7;1200;1000;975;302,920;45;GERB--1213_1200_1000;none;202307190000;202307241100;8;100
0090016500_08062023000003;0011711300;;0090016500;1GRA;8200848464;CON-S-0130;1;780;570;478;474,000;47;GERB--3195_780_570;widthwise;202306140000;202306190800;8;4
0090016500_08062023000004;0005915200;;0090016500;1GRA;111135744R;SLI---0760;6;1200;1000;930;177,515;45;GERB--1213_1200_1000;none;202306270000;202306301500;4;100
0090016500_08062023000005;0011419800;;0090016500;3GRA;321016887R;SLI---1200;34;1600;1200;930;374,020;45;GERB--1613_1600_1200;lengthwise;202307120000;202307171630;10;100
0090016500_08062023000006;0005345312;;0090016500;1GRA;322753187R;SLI---2112;2;1206;1010;681;713,900;0;GERB--0528_1206_1010;none;202307050000;202307120700;70;1
0090016500_08062023000007;0028640100;;0090016500;1GRA;124205524R;SLI---0770;6;1200;1000;975;1114,200;45;GERB--1213_1200_1000;none;202308210000;202308241100;26;100
0090016500_08062023000008;0002487200;;0090016500;1GRA;122829720R;ETM---4434;8;1275;1014;840;1302,900;140;GERB--0051_1275_1014;lengthwise;202307180000;202307210600;15;3
0090016500_08062023000009;0011419800;;0090016500;3GRA;321016887R;SLI---1200;5;1600;1200;930;374,020;45;GERB--1613_1600_1200;lengthwise;202307120000;202307171300;10;100
0090016500_08062023000010;0011711300;;0090016500;1GRA;8200848464;CON-S-0130;2;780;570;478;474,000;47;GERB--3195_780_570;widthwise;202306210000;202306261100;8;4
0090016500_08062023000011;0040145700;;0090016500;3GRA;304019125R;SLI---1200;21;1600;1200;930;486,928;45;GERB--1613_1600_1200;lengthwise;202307210000;202307261900;16;100
0090016500_08062023000012;0002801804;;0090016500;3GRA;304016090R;SLI---1200;5;1600;1200;930;523,792;45;GERB--1613_1600_1200;lengthwise;202307100000;202307131100;18;100
0090016500_08062023000013;0027830400;;0090016500;1GRA;322410780R;SLI---0130;3;800;600;560;397,120;42;GERB--0588_800_600;none;202307060000;202307111600;10;100
0090016500_08062023000014;0027830400;;0090016500;1GRA;322010609R;ETM---4434;6;1275;1014;840;1153,800;140;GERB--0051_1275_1014;lengthwise;202307190000;202307241600;27;3
0090016500_08062023000015;0027830400;;0090016500;1GRA;124011089R;ETM---4434;1;1275;1014;840;1233,000;140;GERB--0051_1275_1014;lengthwise;202307060000;202307061600;31;3
0090016500_08062023000016;0041848300;;0090016500;1GRA;321072780R;SLI---2112;3;1206;1010;1185;173,900;0;GERB--0528_1206_1010;none;202307140000;202307191830;10;100
0090016500_08062023000017;0011711300;;0090016500;1GRA;323712327R;SLI---0130;7;800;600;560;432,500;42;GERB--0588_800_600;none;202306200000;202306230800;10;100
0090016500_08062023000018;0002487200;;0090016500;1GRA;122829720R;ETM---4434;11;1275;1014;840;1302,900;140;GERB--0051_1275_1014;lengthwise;202307140000;202307190600;15;3
0090016500_08062023000019;0002801804;;0090016500;3GRA;304016090R;SLI---1200;4;1600;1200;930;523,792;45;GERB--1613_1600_1200;lengthwise;202306260000;202306291100;18;100
0090016500_08062023000020;0002487200;;0090016500;1GRA;122828736R;ETM---4434;2;1275;1014;840;1645,160;140;GERB--0051_1275_1014;lengthwise;202307250000;202307280600;21;3
0090016500_08062023000021;0005345312;;0090016500;1GRA;322037053R;SLI---2112;3;1206;1010;681;735,500;0;GERB--0528_1206_1010;none;202307260000;202308230700;67;1
0090016500_08062023000022;0011711300;;0090016500;1GRA;130214374R;CON-S-0130;4;780;570;478;204,000;47;GERB--3195_780_570;widthwise;202307260000;202307260800;5;4
0090016500_08062023000023;0040909900;;0090016500;3GRA;304011771R;SLI---1200;1;1600;1200;930;468,784;45;GERB--1613_1600_1200;lengthwise;202307180000;202307211830;16;100
0090016500_08062023000024;0011711300;;0090016500;1GRA;323706194R;SLI---0130;1;800;600;560;438,000;42;GERB--0588_800_600;none;202307240000;202307270800;11;100
0090016500_08062023000025;0040909900;;0090016500;3GRA;321019956R;SLI---1200;3;1600;1200;930;403,585;45;GERB--1613_1600_1200;lengthwise;202307110000;202307141830;11;100
0090016500_08062023000026;0002801804;;0090016500;3GRA;304013092R;SLI---1200;9;1600;1200;930;457,549;45;GERB--1613_1600_1200;lengthwise;202307060000;202307111100;14;100
0090016500_08062023000027;0027830400;;0090016500;1GRA;124011089R;ETM---4434;1;1275;1014;840;1233,000;140;GERB--0051_1275_1014;lengthwise;202308220000;202308251600;31;3
0090016500_08062023000028;0011895401;;0090016500;1GRA;381017582R;ETM---4434;3;1275;1014;840;1228,800;140;GERB--0051_1275_1014;lengthwise;202307030000;202307031430;28;3
0090016500_08062023000029;0011419800;;0090016500;1GRA;110172092R;SLI---1200;19;1600;1200;930;492,900;45;GERB--1613_1600_1200;lengthwise;202307210000;202307261630;20;100
0090016500_08062023000030;0011711300;;0090016500;1GRA;322B63220R;SLI---0130;1;800;600;560;437,320;42;GERB--0588_800_600;none;202306140000;202306190800;11;100
0090016500_08062023000031;0011711300;;0090016500;1GRA;322B41262R;SLI---0130;5;800;600;560;436,580;42;GERB--0588_800_600;none;202307040000;202307070800;11;100
0090016500_08062023000032;0002801804;;0090016500;3GRA;304015686R;SLI---1200;4;1600;1200;930;453,922;45;GERB--1613_1600_1200;lengthwise;202307110000;202307141100;14;100
0090016500_08062023000033;0002801804;;0090016500;3GRA;304016090R;SLI---1200;6;1600;1200;930;523,792;45;GERB--1613_1600_1200;lengthwise;202307060000;202307111100;18;100
0090016500_08062023000034;0040145700;;0090016500;1GRA;7700600514;SLI---0760;1;1200;1000;930;369,320;45;GERB--1213_1200_1000;none;202308220000;202308251730;12;100
0090016500_08062023000035;0011895401;;0090016500;1GRA;381017582R;ETM---4434;6;1275;1014;840;1228,800;140;GERB--0051_1275_1014;lengthwise;202307110000;202307141430;28;3
0090016500_08062023000036;0005345312;;0090016500;1GRA;322628922R;SLI---2112;1;1206;1010;681;665,900;0;GERB--0528_1206_1010;none;202307170000;202307240700;93;1
0090016500_08062023000037;0027830500;;0090016500;1GRA;130216552R;CON-S-0130;1;780;570;478;303,800;47;GERB--3195_780_570;widthwise;202306260000;202306291600;22;4
0090016500_08062023000038;0011711300;;0090016500;1GRA;323736989R;SLI---0130;4;800;600;560;433,170;42;GERB--0588_800_600;none;202307050000;202307101100;9;100
0090016500_08062023000039;0011711300;;0090016500;1GRA;322B15159R;SLI---0130;5;800;600;560;437,525;42;GERB--0588_800_600;none;202307190000;202307241100;10;100
0090016500_08062023000040;0005345312;;0090016500;1GRA;322037053R;SLI---2112;2;1206;1010;681;735,500;0;GERB--0528_1206_1010;none;202307050000;202307120700;67;1
0090016500_08062023000041;0011711300;;0090016500;1GRA;323712327R;SLI---0130;7;800;600;560;432,500;42;GERB--0588_800_600;none;202307210000;202307260800;10;100
0090016500_08062023000042;0011711300;;0090016500;1GRA;322B92053R;CON-S-0130;14;780;570;478;271,200;47;GERB--3195_780_570;widthwise;202306230000;202306230800;8;4
0090016500_08062023000043;0011711300;;0090016500;1GRA;322312380R;SLI---0130;15;800;600;560;433,560;42;GERB--0588_800_600;none;202307040000;202307070800;10;100
0090016500_08062023000044;0027830400;;0090016500;1GRA;322410780R;SLI---0130;5;800;600;560;397,120;42;GERB--0588_800_600;none;202307100000;202307131600;10;100
0090016500_08062023000045;0027830500;;0090016500;1GRA;130216552R;CON-S-0130;2;780;570;478;303,800;47;GERB--3195_780_570;widthwise;202308210000;202308241600;22;4
0090016500_08062023000046;0000037402;;0090016500;1GRA;150842446R;PAL-S-0022;1;1200;800;540;528,442;0;GERB--3737_1200_800;none;202308220000;202308251500;140;1
0090016500_08062023000047;0002801804;;0090016500;1GRA;110178980R;SLI---1200;5;1600;1200;930;467,960;45;GERB--1613_1600_1200;lengthwise;202307250000;202307281100;22;100
0090016500_08062023000048;0011895401;;0090016500;1GRA;381011337R;ETM---4434;4;1275;1014;840;1175,500;140;GERB--0051_1275_1014;lengthwise;202306220000;202306271430;26;3
0090016500_08062023000049;0040909900;;0090016500;3GRA;321019956R;SLI---1200;3;1600;1200;930;403,585;45;GERB--1613_1600_1200;lengthwise;202307070000;202307121830;11;100
0090016500_08062023000050;0011895401;;0090016500;1GRA;381017582R;ETM---4434;3;1275;1014;840;1228,800;140;GERB--0051_1275_1014;lengthwise;202307270000;202308221430;28;3
0090016500_08062023000051;0027830400;;0090016500;1GRA;322416730R;ETM---4434;2;1275;1014;840;1606,000;140;GERB--0051_1275_1014;lengthwise;202307120000;202307171600;36;3
0090016500_08062023000052;0027830400;;0090016500;1GRA;322416730R;ETM---4434;2;1275;1014;840;1606,000;140;GERB--0051_1275_1014;lengthwise;202308210000;202308241600;36;3
0090016500_08062023000053;0011711300;;0090016500;1GRA;323724393R;SLI---0130;2;800;600;560;428,000;42;GERB--0588_800_600;none;202306230000;202306280800;11;100
0090016500_08062023000054;0005345312;;0090016500;1GRA;322233839R;SLI---2112;1;1206;1010;681;743,900;0;GERB--0528_1206_1010;none;202307240000;202308210700;54;1
0090016500_08062023000055;0027830400;;0090016500;1GRA;124011215R;ETM---4434;1;1275;1014;840;1207,500;140;GERB--0051_1275_1014;lengthwise;202306280000;202306281600;31;3
0090016500_08062023000056;0002801804;;0090016500;3GRA;304013092R;SLI---1200;4;1600;1200;930;457,549;45;GERB--1613_1600_1200;lengthwise;202307100000;202307131100;14;100
0090016500_08062023000057;0002487200;;0090016500;1GRA;122828736R;ETM---4434;5;1275;1014;840;1645,160;140;GERB--0051_1275_1014;lengthwise;202306260000;202306260600;21;3
0090016500_08062023000058;0040145700;;0090016500;3GRA;304019125R;SLI---1200;30;1600;1200;930;486,928;45;GERB--1613_1600_1200;lengthwise;202307250000;202307281730;16;100
0090016500_08062023000059;0011419800;;0090016500;3GRA;321016887R;SLI---1200;1;1600;1200;930;374,020;45;GERB--1613_1600_1200;lengthwise;202307100000;202307131200;10;100
0090016500_08062023000060;0011895401;;0090016500;1GRA;381011337R;ETM---4434;3;1275;1014;840;1175,500;140;GERB--0051_1275_1014;lengthwise;202307120000;202307171430;26;3
0090016500_08062023000061;0011711300;;0090016500;1GRA;322512524R;SLI---0130;6;800;600;560;438,340;42;GERB--0588_800_600;none;202306220000;202306270800;10;100
0090016500_08062023000062;0022086204;;0090016500;1GRA;328909643R;SLI---2112;10;1206;1010;985;505,720;0;GERB--0528_1206_1010;none;202307210000;202307261500;68;100
0090016500_08062023000063;0011711300;;0090016500;1GRA;322512524R;SLI---0130;5;800;600;560;438,340;42;GERB--0588_800_600;none;202306140000;202306191100;10;100
0090016500_08062023000064;0040909900;;0090016500;3GRA;304011771R;SLI---1200;1;1600;1200;930;468,784;45;GERB--1613_1600_1200;lengthwise;202307120000;202307171830;16;100
0090016500_08062023000065;0002487200;;0090016500;1GRA;122829720R;ETM---4434;29;1275;1014;840;1302,900;140;GERB--0051_1275_1014;lengthwise;202308220000;202308250600;15;3
0090016500_08062023000066;0011711300;;0090016500;1GRA;323706194R;SLI---0130;4;800;600;560;438,000;42;GERB--0588_800_600;none;202307030000;202307050800;11;100
0090016500_08062023000067;0011419800;;0090016500;3GRA;321016887R;SLI---1200;16;1600;1200;930;374,020;45;GERB--1613_1600_1200;lengthwise;202306270000;202306301200;10;100
0090016500_08062023000068;0011711300;;0090016500;1GRA;323706194R;SLI---0130;3;800;600;560;438,000;42;GERB--0588_800_600;none;202307050000;202307101100;11;100
0090016500_08062023000069;0005345312;;0090016500;1GRA;322233839R;SLI---2112;3;1206;1010;681;743,900;0;GERB--0528_1206_1010;none;202307030000;202307050700;54;1
0090016500_08062023000070;0011711300;;0090016500;1GRA;322B92053R;CON-S-0130;7;780;570;478;271,200;47;GERB--3195_780_570;widthwise;202307240000;202307240800;8;4
0090016500_08062023000071;0002801804;;0090016500;3GRA;304016090R;SLI---1200;2;1600;1200;930;523,792;45;GERB--1613_1600_1200;lengthwise;202308210000;202308241100;18;100
0090016500_08062023000072;0011711300;;0090016500;1GRA;323724393R;SLI---0130;2;800;600;560;428,000;42;GERB--0588_800_600;none;202307030000;202307050800;11;100
0090016500_08062023000073;0011711300;;0090016500;1GRA;323712327R;SLI---0130;15;800;600;560;432,500;42;GERB--0588_800_600;none;202308220000;202308250800;10;100
0090016500_08062023000074;0011419800;;0090016500;3GRA;321016887R;SLI---1200;37;1600;1200;930;374,020;45;GERB--1613_1600_1200;lengthwise;202308230000;202308281630;10;100
0090016500_08062023000075;0002801804;;0090016500;3GRA;304015686R;SLI---1200;16;1600;1200;930;453,922;45;GERB--1613_1600_1200;lengthwise;202308220000;202308251100;14;100
0090016500_08062023000076;0011711300;;0090016500;1GRA;8200848464;CON-S-0130;7;780;570;478;474,000;47;GERB--3195_780_570;widthwise;202307250000;202307280800;8;4
0090016500_08062023000077;0040909900;;0090016500;3GRA;321016101R;SLI---1200;12;1600;1200;930;407,500;45;GERB--1613_1600_1200;lengthwise;202307040000;202307071830;11;100
0090016500_08062023000078;0005345312;;0090016500;1GRA;322233839R;SLI---2112;2;1206;1010;681;743,900;0;GERB--0528_1206_1010;none;202307030000;202307030700;54;1
0090016500_08062023000079;0011419800;;0090016500;1GRA;110172092R;SLI---1200;35;1600;1200;930;492,900;45;GERB--1613_1600_1200;lengthwise;202307170000;202307201630;20;100
0090016500_08062023000080;0002487200;;0090016500;1GRA;122828736R;ETM---4434;2;1275;1014;840;1645,160;140;GERB--0051_1275_1014;lengthwise;202306200000;202306201500;21;3
0090016500_08062023000081;0011419800;;0090016500;1GRA;110172092R;SLI---1200;10;1600;1200;930;492,900;45;GERB--1613_1600_1200;lengthwise;202306260000;202306261300;20;100
0090016500_08062023000082;0028640100;;0090016500;1GRA;124205524R;SLI---0770;6;1200;1000;975;1114,200;45;GERB--1213_1200_1000;none;202307170000;202307201100;26;100
0090016500_08062023000083;0000037402;;0090016500;1GRA;150772888R;PAL-S-0022;1;1200;800;350;138,160;0;GERB--3737_1200_800;none;202307250000;202307281500;34;1
0090016500_08062023000084;0027830400;;0090016500;1GRA;322419487R;ETM---4434;3;1275;1014;840;1683,500;140;GERB--0051_1275_1014;lengthwise;202307050000;202307101600;37;3
0090016500_08062023000085;0090012500;PCH3025;0090016500;1GRA;110170791R;SLI---0760;27;1200;1000;930;299,624;45;GERB--1213_1200_1000;none;202307200000;202307250600;8;100
0090016500_08062023000086;0040909900;;0090016500;3GRA;304019479R;SLI---1200;1;1600;1200;930;446,863;45;GERB--1613_1600_1200;lengthwise;202306070000;202306151830;14;100
0090016500_08062023000087;0005915200;;0090016500;1GRA;111136752R;SLI---0770;33;1200;1000;975;179,900;45;GERB--1213_1200_1000;none;202307250000;202307281500;4;100
0090016500_08062023000088;0090012500;PCH3025;0090016500;1GRA;135026062R;SLI---1200;6;1600;1200;930;412,512;45;GERB--1613_1600_1200;lengthwise;202307030000;202307040600;12;100
0090016500_08062023000089;0011711300;;0090016500;1GRA;322512524R;SLI---0130;7;800;600;560;438,340;42;GERB--0588_800_600;none;202307280000;202308230800;10;100
0090016500_08062023000090;0027830400;;0090016500;1GRA;322416730R;ETM---4434;2;1275;1014;840;1606,000;140;GERB--0051_1275_1014;lengthwise;202307280000;202308231600;36;3
0090016500_08062023000091;0002801804;;0090016500;3GRA;304013092R;SLI---1200;2;1600;1200;930;457,549;45;GERB--1613_1600_1200;lengthwise;202306260000;202306291100;14;100
0090016500_08062023000092;0011895401;;0090016500;1GRA;381017582R;ETM---4434;11;1275;1014;840;1228,800;140;GERB--0051_1275_1014;lengthwise;202307030000;202307051430;28;3
0090016500_08062023000093;0041848300;;0090016500;1GRA;321072780R;SLI---2112;3;1206;1010;1185;173,900;0;GERB--0528_1206_1010;none;202307030000;202307051830;10;100
0090016500_08062023000094;0090012500;PCH3025;0090016500;1GRA;135026062R;SLI---1200;6;1600;1200;930;412,512;45;GERB--1613_1600_1200;lengthwise;202307030000;202307060600;12;100
0090016500_08062023000095;0027830500;;0090016500;1GRA;130216552R;CON-S-0130;3;780;570;478;303,800;47;GERB--3195_780_570;widthwise;202306200000;202306201600;22;4
0090016500_08062023000096;0011711300;;0090016500;1GRA;150437954R;CON-S-0130;1;780;570;478;144,875;47;GERB--3195_780_570;widthwise;202306220000;202306220800;4;4
0090016500_08062023000097;0041848300;;0090016500;1GRA;321072780R;SLI---2112;2;1206;1010;1185;173,900;0;GERB--0528_1206_1010;none;202307030000;202307031830;10;100
0090016500_08062023000098;0027830500;;0090016500;1GRA;130216552R;CON-S-0130;2;780;570;478;303,800;47;GERB--3195_780_570;widthwise;202307260000;202307261600;22;4
