dataset: C
instance: BY
+-----------+
2D Packing Heuristic in Truck P076069217
Min2DVol: 28.799999999999994 [m2]
Stack 0 with items: ['0090016900_27022023044746', '0090016900_27022023044746']
Stack 1 with items: ['0090016900_27022023034575', '0090016900_27022023034575']
Stack 2 with items: ['0090016900_27022023034575', '0090016900_27022023034575']
Stack 3 with items: ['0090016900_27022023034575', '0090016900_27022023034575']
Stack 4 with items: ['0090016900_27022023034575', '0090016900_27022023034575']
Stack 5 with items: ['0090016900_27022023034575', '0090016900_27022023034575']
Stack 6 with items: ['0090016900_27022023034575', '0090016900_27022023011382']
Stack 7 with items: ['0090016900_27022023011382', '0090016900_27022023011382']
Stack 8 with items: ['0090016900_27022023011382', '0090016900_27022023011382']
Stack 9 with items: ['0090016900_27022023011382', '0090016900_27022023011382']
Stack 10 with items: ['0090016900_27022023011382', '0090016900_27022023011382']
Stack 11 with items: ['0090016900_27022023011382', '0090016900_27022023011382']
Heuristic packed all stacks
