dataset: X
instance: TR3
+-----------+
2D Packing Heuristic in Truck P208421903
Min2DVol: 32.16000000000001 [m2]
Stack 0 with items: ['0090017000_08062023036308', '0090017000_08062023036308', '0090017000_08062023036308', '0090017000_08062023036308']
Stack 1 with items: ['0090017000_08062023001031', '0090017000_08062023001031', '0090017000_08062023003176']
Stack 2 with items: ['0090017000_08062023001031', '0090017000_08062023005787', '0090017000_08062023005787']
Stack 3 with items: ['0090017000_08062023001031', '0090017000_08062023003176', '0090017000_08062023005787']
Stack 4 with items: ['0090017000_08062023001031', '0090017000_08062023003176', '0090017000_08062023003176']
Stack 5 with items: ['0090017000_08062023003176', '0090017000_08062023003176', '0090017000_08062023003176']
Stack 6 with items: ['0090017000_08062023003176', '0090017000_08062023003176', '0090017000_08062023003176']
Stack 7 with items: ['0090017000_08062023011651', '0090017000_08062023011651', '0090017000_08062023011651', '0090017000_08062023036308']
Stack 8 with items: ['0090017000_08062023038348', '0090017000_08062023036122', '0090017000_08062023038348']
Stack 9 with items: ['0090017000_08062023036122', '0090017000_08062023033832', '0090017000_08062023033832']
Stack 10 with items: ['0090017000_08062023033832', '0090017000_08062023021028', '0090017000_08062023033832']
Stack 11 with items: ['0090017000_08062023021028', '0090017000_08062023020937', '0090017000_08062023014408']
Stack 12 with items: ['0090017000_08062023014408', '0090017000_08062023006735', '0090017000_08062023014408']
Stack 13 with items: ['0090017000_08062023006735', '0090017000_08062023005976', '0090017000_08062023006735']
Stack 14 with items: ['0090017000_08062023010101', '0090017000_08062023039953', '0090017000_08062023039953']
Stack 15 with items: ['0090017000_08062023010101', '0090017000_08062023010101', '0090017000_08062023039953']
Stack 16 with items: ['0090017000_08062023010101', '0090017000_08062023010101', '0090017000_08062023039953']
Stack 17 with items: ['0090017000_08062023010101', '0090017000_08062023010101', '0090017000_08062023010101']
Stack 18 with items: ['0090017000_08062023010101', '0090017000_08062023010101', '0090017000_08062023039953']
Stack 19 with items: ['0090017000_08062023010101', '0090017000_08062023010101', '0090017000_08062023010101']
Stack 20 with items: ['0090017000_08062023010101', '0090017000_08062023021829', '0090017000_08062023021829']
Stack 21 with items: ['0090017000_08062023039953', '0090017000_08062023021829', '0090017000_08062023039953']
Heuristic packed all stacks
