dataset: X
instance: CI3
+-----------+
2D Packing Heuristic in Truck P195448703
Min2DVol: 31.68 [m2]
Stack 0 with items: ['0090016800_08062023005066', '0090016800_08062023001069']
Stack 1 with items: ['0090016800_08062023025282', '0090016800_08062023024632', '0090016800_08062023024632']
Stack 2 with items: ['0090016800_08062023048165', '0090016800_08062023048165', '0090016800_08062023048165']
Stack 3 with items: ['0090016800_08062023045269', '0090016800_08062023044812', '0090016800_08062023044812']
Stack 4 with items: ['0090016800_08062023044812', '0090016800_08062023033122', '0090016800_08062023044812']
Stack 5 with items: ['0090016800_08062023033122', '0090016800_08062023030867', '0090016800_08062023030867']
Stack 6 with items: ['0090016800_08062023030867', '0090016800_08062023026497', '0090016800_08062023026497']
Stack 7 with items: ['0090016800_08062023026497', '0090016800_08062023026497', '0090016800_08062023026497']
Stack 8 with items: ['0090016800_08062023025848', '0090016800_08062023024101', '0090016800_08062023024101']
Stack 9 with items: ['0090016800_08062023024101', '0090016800_08062023024101', '0090016800_08062023024101']
Stack 10 with items: ['0090016800_08062023024101', '0090016800_08062023018652', '0090016800_08062023024101']
Stack 11 with items: ['0090016800_08062023017836', '0090016800_08062023013918', '0090016800_08062023013918']
Stack 12 with items: ['0090016800_08062023008772', '0090016800_08062023008772', '0090016800_08062023008772']
Stack 13 with items: ['0090016800_08062023008772', '0090016800_08062023006999', '0090016800_08062023006999']
Stack 14 with items: ['0090016800_08062023031768', '0090016800_08062023031768', '0090016800_08062023031768']
Stack 15 with items: ['0090016800_08062023031768', '0090016800_08062023031768', '0090016800_08062023031768']
Stack 16 with items: ['0090016800_08062023031265', '0090016800_08062023031265', '0090016800_08062023031265']
Stack 17 with items: ['0090016800_08062023031768', '0090016800_08062023031768', '0090016800_08062023031768']
Stack 18 with items: ['0090016800_08062023031768', '0090016800_08062023031768', '0090016800_08062023031768']
Stack 19 with items: ['0090016800_08062023031265', '0090016800_08062023031265', '0090016800_08062023031265']
Heuristic packed all stacks
