dataset: X
instance: BY6
+-----------+
2D Packing Heuristic in Truck P193161345
Min2DVol: 30.78611999999999 [m2]
Stack 0 with items: ['0090016900_14062023000016']
Stack 1 with items: ['0090016900_14062023011051', '0090016900_14062023040607']
Stack 2 with items: ['0090016900_14062023015515', '0090016900_14062023010977', '0090016900_14062023003968']
Stack 3 with items: ['0090016900_14062023044437', '0090016900_14062023044437', '0090016900_14062023044437']
Stack 4 with items: ['0090016900_14062023044437', '0090016900_14062023044068', '0090016900_14062023044437']
Stack 5 with items: ['0090016900_14062023043977', '0090016900_14062023043483', '0090016900_14062023043483']
Stack 6 with items: ['0090016900_14062023043542', '0090016900_14062023023700', '0090016900_14062023023700']
Stack 7 with items: ['0090016900_14062023043483', '0090016900_14062023043483', '0090016900_14062023043483']
Stack 8 with items: ['0090016900_14062023043483', '0090016900_14062023043483', '0090016900_14062023043483']
Stack 9 with items: ['0090016900_14062023040274', '0090016900_14062023040274', '0090016900_14062023040274']
Stack 10 with items: ['0090016900_14062023040274', '0090016900_14062023040274', '0090016900_14062023040274']
Stack 11 with items: ['0090016900_14062023040274', '0090016900_14062023040274', '0090016900_14062023040274']
Stack 12 with items: ['0090016900_14062023040274', '0090016900_14062023033222', '0090016900_14062023033222']
Stack 13 with items: ['0090016900_14062023033222', '0090016900_14062023033222', '0090016900_14062023033222']
Stack 14 with items: ['0090016900_14062023033222', '0090016900_14062023033222', '0090016900_14062023033222']
Stack 15 with items: ['0090016900_14062023033222', '0090016900_14062023031737', '0090016900_14062023031737']
Stack 16 with items: ['0090016900_14062023031737', '0090016900_14062023031737', '0090016900_14062023031737']
Stack 17 with items: ['0090016900_14062023031737', '0090016900_14062023028079', '0090016900_14062023031737']
Stack 18 with items: ['0090016900_14062023028079', '0090016900_14062023028079', '0090016900_14062023028079']
Stack 19 with items: ['0090016900_14062023028079', '0090016900_14062023028079', '0090016900_14062023028079']
Stack 20 with items: ['0090016900_14062023028079', '0090016900_14062023020308', '0090016900_14062023020308']
Stack 21 with items: ['0090016900_14062023020308', '0090016900_14062023020308', '0090016900_14062023020308']
Stack 22 with items: ['0090016900_14062023020308', '0090016900_14062023020308', '0090016900_14062023020308']
Stack 23 with items: ['0090016900_14062023020308', '0090016900_14062023007545', '0090016900_14062023006324']
Stack 24 with items: ['0090016900_14062023006324', '0090016900_14062023006324', '0090016900_14062023006324']
Stacks not packed:
Stack 3 missing: ['0090016900_14062023044437', '0090016900_14062023044437', '0090016900_14062023044437']
