dataset: C
instance: AS
+-----------+
2D Packing Heuristic in Truck P065730405
Min2DVol: 33.84 [m2]
Stack 0 with items: ['0090018000_27022023015106', '0090018000_27022023015106', '0090018000_27022023015106']
Stack 1 with items: ['0090018000_27022023015106', '0090018000_27022023015106', '0090018000_27022023015106']
Stack 2 with items: ['0090018000_27022023015106', '0090018000_27022023014777', '0090018000_27022023014777']
Stack 3 with items: ['0090018000_27022023014777', '0090018000_27022023014777', '0090018000_27022023014777']
Stack 4 with items: ['0090018000_27022023014777', '0090018000_27022023014777', '0090018000_27022023014777']
Stack 5 with items: ['0090018000_27022023013052', '0090018000_27022023013052', '0090018000_27022023013052']
Stack 6 with items: ['0090018000_27022023013052', '0090018000_27022023013052', '0090018000_27022023013052']
Stack 7 with items: ['0090018000_27022023013052', '0090018000_27022023012763', '0090018000_27022023013052']
Stack 8 with items: ['0090018000_27022023012763', '0090018000_27022023012763', '0090018000_27022023012763']
Stack 9 with items: ['0090018000_27022023012763', '0090018000_27022023012763', '0090018000_27022023012763']
Stack 10 with items: ['0090018000_27022023012763', '0090018000_27022023012763', '0090018000_27022023012763']
Stack 11 with items: ['0090018000_27022023012763', '0090018000_27022023010457', '0090018000_27022023012763']
Stack 12 with items: ['0090018000_27022023010457', '0090018000_27022023010457', '0090018000_27022023010457']
Stack 13 with items: ['0090018000_27022023004792', '0090018000_27022023004792', '0090018000_27022023004792']
Stack 14 with items: ['0090018000_27022023004792', '0090018000_27022023004792', '0090018000_27022023004792']
Stack 15 with items: ['0090018000_27022023002896', '0090018000_27022023002896', '0090018000_27022023002896']
Stack 16 with items: ['0090018000_27022023002896', '0090018000_27022023000962', '0090018000_27022023000962']
Stack 17 with items: ['0090018000_27022023001989', '0090018000_27022023001989', '0090018000_27022023001989']
Stack 18 with items: ['0090018000_27022023001989', '0090018000_27022023001989', '0090018000_27022023001989']
Stack 19 with items: ['0090018000_27022023007910', '0090018000_27022023001989', '0090018000_27022023007910']
Stack 20 with items: ['0090018000_27022023001989', '0090018000_27022023001989', '0090018000_27022023001989']
Stack 21 with items: ['0090018000_27022023007910', '0090018000_27022023007910', '0090018000_27022023007910']
Stack 22 with items: ['0090018000_27022023001989', '0090018000_27022023001989', '0090018000_27022023001989']
Stack 23 with items: ['0090018000_27022023007910']
Heuristic packed all stacks
