dataset: X
instance: BY
+-----------+
2D Packing Heuristic in Truck P207067401
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016900_08062023044278', '0090016900_08062023029389']
Stack 1 with items: ['0090016900_08062023027219', '0090016900_08062023027219']
Stack 2 with items: ['0090016900_08062023027219', '0090016900_08062023027219']
Stack 3 with items: ['0090016900_08062023027219', '0090016900_08062023027219']
Stack 4 with items: ['0090016900_08062023025919', '0090016900_08062023025919']
Stack 5 with items: ['0090016900_08062023025919', '0090016900_08062023025919']
Stack 6 with items: ['0090016900_08062023025919', '0090016900_08062023025919']
Stack 7 with items: ['0090016900_08062023025919', '0090016900_08062023025919']
Stack 8 with items: ['0090016900_08062023025919', '0090016900_08062023025919']
Stack 9 with items: ['0090016900_08062023025919', '0090016900_08062023023724']
Stack 10 with items: ['0090016900_08062023023724', '0090016900_08062023023724']
Stack 11 with items: ['0090016900_08062023023724', '0090016900_08062023023724']
Stack 12 with items: ['0090016900_08062023023724', '0090016900_08062023023724']
Stack 13 with items: ['0090016900_08062023023724', '0090016900_08062023023724']
Stack 14 with items: ['0090016900_08062023023724', '0090016900_08062023023724']
Stack 15 with items: ['0090016900_08062023023724', '0090016900_08062023022443']
Stack 16 with items: ['0090016900_08062023020340', '0090016900_08062023020340']
Stack 17 with items: ['0090016900_08062023015104', '0090016900_08062023015104']
Stack 18 with items: ['0090016900_08062023015104', '0090016900_08062023015104']
Stack 19 with items: ['0090016900_08062023015104', '0090016900_08062023015104']
Stack 20 with items: ['0090016900_08062023015104', '0090016900_08062023015104']
Stack 21 with items: ['0090016900_08062023015104', '0090016900_08062023015104']
Stack 22 with items: ['0090016900_08062023015104', '0090016900_08062023015104']
Stack 23 with items: ['0090016900_08062023015104', '0090016900_08062023015104']
Stack 24 with items: ['0090016900_08062023015104', '0090016900_08062023015104']
Stack 25 with items: ['0090016900_08062023015104', '0090016900_08062023015104']
Heuristic packed all stacks
