dataset: C
instance: BY2
+-----------+
2D Packing Heuristic in Truck P104167101
Min2DVol: 23.868000000000006 [m2]
Stack 0 with items: ['0090016900_28022023024772', '0090016900_28022023033358', '0090016900_28022023033358', '0090016900_28022023033358']
Stack 1 with items: ['0090016900_28022023028052', '0090016900_28022023020572', '0090016900_28022023028052', '0090016900_28022023028052']
Stack 2 with items: ['0090016900_28022023028052', '0090016900_28022023020572', '0090016900_28022023028052', '0090016900_28022023028052']
Stack 3 with items: ['0090016900_28022023013563', '0090016900_28022023013563', '0090016900_28022023030867', '0090016900_28022023030867']
Stack 4 with items: ['0090016900_28022023004048', '0090016900_28022023028052', '0090016900_28022023028052', '0090016900_28022023032934']
Stack 5 with items: ['0090016900_28022023020572', '0090016900_28022023028052', '0090016900_28022023028052', '0090016900_28022023028052']
Stack 6 with items: ['0090016900_28022023033358', '0090016900_28022023032934', '0090016900_28022023033358', '0090016900_28022023033358']
Stack 7 with items: ['0090016900_28022023028052', '0090016900_28022023014634', '0090016900_28022023028052', '0090016900_28022023028052']
Stack 8 with items: ['0090016900_28022023014634', '0090016900_28022023014634', '0090016900_28022023014634', '0090016900_28022023014634']
Stack 9 with items: ['0090016900_28022023033358', '0090016900_28022023028052', '0090016900_28022023028052', '0090016900_28022023033358']
Stack 10 with items: ['0090016900_28022023014634', '0090016900_28022023014634', '0090016900_28022023014634', '0090016900_28022023014634']
Stack 11 with items: ['0090016900_28022023020572', '0090016900_28022023008535', '0090016900_28022023020572', '0090016900_28022023033358']
Heuristic packed all stacks
