dataset: X
instance: BY6
+-----------+
2D Packing Heuristic in Truck P180062001
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399']
Stack 1 with items: ['0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399']
Stack 2 with items: ['0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399']
Stack 3 with items: ['0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399']
Stack 4 with items: ['0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399']
Stack 5 with items: ['0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399']
Stack 6 with items: ['0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399']
Stack 7 with items: ['0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399', '0090016900_14062023021399']
Stack 8 with items: ['0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023021399', '0090016900_14062023021399']
Stack 9 with items: ['0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222']
Stack 10 with items: ['0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222']
Stack 11 with items: ['0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222']
Stack 12 with items: ['0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222']
Stack 13 with items: ['0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222']
Stack 14 with items: ['0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222']
Stack 15 with items: ['0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222', '0090016900_14062023017222']
Heuristic packed all stacks
