dataset: X
instance: BY6
+-----------+
2D Packing Heuristic in Truck P201062003
Min2DVol: 19.200000000000003 [m2]
Stack 0 with items: ['0090016900_14062023034109', '0090016900_14062023034109', '0090016900_14062023034109', '0090016900_14062023034109']
Stack 1 with items: ['0090016900_14062023034109', '0090016900_14062023034109', '0090016900_14062023034109', '0090016900_14062023034109']
Stack 2 with items: ['0090016900_14062023034109', '0090016900_14062023034109', '0090016900_14062023034109', '0090016900_14062023034109']
Stack 3 with items: ['0090016900_14062023034109', '0090016900_14062023031446', '0090016900_14062023031446', '0090016900_14062023031446']
Stack 4 with items: ['0090016900_14062023031446', '0090016900_14062023031446', '0090016900_14062023031446', '0090016900_14062023031446']
Stack 5 with items: ['0090016900_14062023031446', '0090016900_14062023031446', '0090016900_14062023031446', '0090016900_14062023031446']
Stack 6 with items: ['0090016900_14062023031446', '0090016900_14062023021166', '0090016900_14062023021166', '0090016900_14062023031446']
Stack 7 with items: ['0090016900_14062023021166', '0090016900_14062023021166', '0090016900_14062023021166', '0090016900_14062023021166']
Stack 8 with items: ['0090016900_14062023021166', '0090016900_14062023011394', '0090016900_14062023011394', '0090016900_14062023021166']
Stack 9 with items: ['0090016900_14062023003559', '0090016900_14062023003559', '0090016900_14062023003559', '0090016900_14062023003559']
Heuristic packed all stacks
