dataset: A
instance: CI
+-----------+
2D Packing Heuristic in Truck P207400107
Min2DVol: 24.349259999999994 [m2]
Stack 0 with items: ['0090016800_03072022010055', '0090016800_03072022009250', '0090016800_03072022005855']
Stack 1 with items: ['0090016800_03072022005855', '0090016800_03072022005855', '0090016800_03072022005855']
Stack 2 with items: ['0090016800_03072022005855', '0090016800_03072022005855', '0090016800_03072022005855']
Stack 3 with items: ['0090016800_03072022005855', '0090016800_03072022005855', '0090016800_03072022005855']
Stack 4 with items: ['0090016800_03072022005855', '0090016800_03072022005855', '0090016800_03072022005855']
Stack 5 with items: ['0090016800_03072022005855', '0090016800_03072022004968', '0090016800_03072022004968']
Stack 6 with items: ['0090016800_03072022004968', '0090016800_03072022004968', '0090016800_03072022004968']
Stack 7 with items: ['0090016800_03072022004968', '0090016800_03072022004968', '0090016800_03072022004968']
Stack 8 with items: ['0090016800_03072022004968', '0090016800_03072022004968', '0090016800_03072022004968']
Stack 9 with items: ['0090016800_03072022004968', '0090016800_03072022004968', '0090016800_03072022004968']
Stack 10 with items: ['0090016800_03072022004968', '0090016800_03072022004968', '0090016800_03072022004968']
Stack 11 with items: ['0090016800_03072022004968', '0090016800_03072022004968', '0090016800_03072022004968']
Stack 12 with items: ['0090016800_03072022004968', '0090016800_03072022001848', '0090016800_03072022004968']
Stack 13 with items: ['0090016800_03072022001848', '0090016800_03072022001848', '0090016800_03072022001848']
Stack 14 with items: ['0090016800_03072022001848', '0090016800_03072022001848', '0090016800_03072022001848']
Stack 15 with items: ['0090016800_03072022001848', '0090016800_03072022001848', '0090016800_03072022001848']
Stack 16 with items: ['0090016800_03072022001848', '0090016800_03072022001848', '0090016800_03072022001848']
Stack 17 with items: ['0090016800_03072022001848', '0090016800_03072022001848', '0090016800_03072022001848']
Stack 18 with items: ['0090016800_03072022001848', '0090016800_03072022001848', '0090016800_03072022001848']
Stack 19 with items: ['0090016800_03072022001848', '0090016800_03072022001848', '0090016800_03072022001848']
Heuristic packed all stacks
