dataset: X
instance: TR3
+-----------+
2D Packing Heuristic in Truck P198272101
Min2DVol: 19.470899999999997 [m2]
Stack 0 with items: ['0090017000_08062023001389', '0090017000_08062023001389', '0090017000_08062023030750', '0090017000_08062023030750']
Stack 1 with items: ['0090017000_08062023038254', '0090017000_08062023031315', '0090017000_08062023031246']
Stack 2 with items: ['0090017000_08062023031246', '0090017000_08062023023317', '0090017000_08062023031246']
Stack 3 with items: ['0090017000_08062023031246', '0090017000_08062023009700', '0090017000_08062023031246']
Stack 4 with items: ['0090017000_08062023031246', '0090017000_08062023001439', '0090017000_08062023031246']
Stack 5 with items: ['0090017000_08062023031246', '0090017000_08062023031246']
Stack 6 with items: ['0090017000_08062023031246', '0090017000_08062023031246']
Stack 7 with items: ['0090017000_08062023030981', '0090017000_08062023030981']
Stack 8 with items: ['0090017000_08062023030981', '0090017000_08062023030981']
Stack 9 with items: ['0090017000_08062023030981', '0090017000_08062023030981']
Stack 10 with items: ['0090017000_08062023038781', '0090017000_08062023038781']
Stack 11 with items: ['0090017000_08062023038781', '0090017000_08062023038781']
Stack 12 with items: ['0090017000_08062023038781', '0090017000_08062023038781']
Stack 13 with items: ['0090017000_08062023038126', '0090017000_08062023038781']
Stack 14 with items: ['0090017000_08062023010843', '0090017000_08062023010843']
Stack 15 with items: ['0090017000_08062023010843', '0090017000_08062023010843']
Heuristic packed all stacks
