dataset: C
instance: PA
+-----------+
2D Packing Heuristic in Truck P094501503
Min2DVol: 29.52000000000001 [m2]
Stack 0 with items: ['0091017200_27022023032599', '0091017200_27022023004392', '0091017200_27022023004392', '0091017200_27022023004392']
Stack 1 with items: ['0091017200_27022023046659', '0091017200_27022023017892', '0091017200_27022023055562']
Stack 2 with items: ['0091017200_27022023007833', '0091017200_27022023007833', '0091017200_27022023007833']
Stack 3 with items: ['0091017200_27022023006347', '0091017200_27022023006347', '0091017200_27022023006347']
Stack 4 with items: ['0091017200_27022023007833', '0091017200_27022023007833', '0091017200_27022023007833']
Stack 5 with items: ['0091017200_27022023059041', '0091017200_27022023059041', '0091017200_27022023059041']
Stack 6 with items: ['0091017200_27022023059041', '0091017200_27022023023175', '0091017200_27022023059041']
Stack 7 with items: ['0091017200_27022023023175', '0091017200_27022023023175', '0091017200_27022023023175']
Stack 8 with items: ['0091017200_27022023023175', '0091017200_27022023023175', '0091017200_27022023023175']
Stack 9 with items: ['0091017200_27022023022080', '0091017200_27022023022080', '0091017200_27022023022080']
Stack 10 with items: ['0091017200_27022023022080', '0091017200_27022023022080', '0091017200_27022023022080']
Stack 11 with items: ['0091017200_27022023022080', '0091017200_27022023022080', '0091017200_27022023022080']
Stack 12 with items: ['0091017200_27022023022080', '0091017200_27022023022080', '0091017200_27022023022080']
Heuristic packed all stacks
