dataset: C
instance: CI2
+-----------+
2D Packing Heuristic in Truck P081884105
Min2DVol: 15.657739999999999 [m2]
Stack 0 with items: ['0090016800_28022023023653', '0090016800_28022023023653']
Stack 1 with items: ['0090016800_28022023023653', '0090016800_28022023023653']
Stack 2 with items: ['0090016800_28022023023653', '0090016800_28022023023653']
Stack 3 with items: ['0090016800_28022023023653', '0090016800_28022023023653']
Stack 4 with items: ['0090016800_28022023023653', '0090016800_28022023023653']
Stack 5 with items: ['0090016800_28022023000202', '0090016800_28022023000202']
Stack 6 with items: ['0090016800_28022023000202', '0090016800_28022023000202']
Stack 7 with items: ['0090016800_28022023000202', '0090016800_28022023000202']
Stack 8 with items: ['0090016800_28022023000202', '0090016800_28022023000202']
Stack 9 with items: ['0090016800_28022023000202', '0090016800_28022023000202']
Heuristic packed all stacks
