dataset: C
instance: FL3
+-----------+
2D Packing Heuristic in Truck P090076305
Min2DVol: 32.45417999999999 [m2]
Stack 0 with items: ['0090015100_28022023002720', '0090015100_28022023002720']
Stack 1 with items: ['0090015100_28022023002504', '0090015100_28022023002504']
Stack 2 with items: ['0090015100_28022023002615', '0090015100_28022023000855', '0090015100_28022023000186']
Stack 3 with items: ['0090015100_28022023006529', '0090015100_28022023006529', '0090015100_28022023006529']
Stack 4 with items: ['0090015100_28022023006529', '0090015100_28022023006529', '0090015100_28022023006529']
Stack 5 with items: ['0090015100_28022023006529', '0090015100_28022023006529', '0090015100_28022023006529']
Stack 6 with items: ['0090015100_28022023006529', '0090015100_28022023005645', '0090015100_28022023005645']
Stack 7 with items: ['0090015100_28022023005645', '0090015100_28022023005645', '0090015100_28022023005645']
Stack 8 with items: ['0090015100_28022023005645', '0090015100_28022023005645', '0090015100_28022023005645']
Stack 9 with items: ['0090015100_28022023005645', '0090015100_28022023005541', '0090015100_28022023005645']
Stack 10 with items: ['0090015100_28022023005541', '0090015100_28022023005181', '0090015100_28022023005181']
Stack 11 with items: ['0090015100_28022023005181', '0090015100_28022023005181', '0090015100_28022023005181']
Stack 12 with items: ['0090015100_28022023005114', '0090015100_28022023005096', '0090015100_28022023004197']
Stack 13 with items: ['0090015100_28022023004197', '0090015100_28022023004197', '0090015100_28022023004197']
Stack 14 with items: ['0090015100_28022023004197', '0090015100_28022023004197', '0090015100_28022023004197']
Stack 15 with items: ['0090015100_28022023002878', '0090015100_28022023002878', '0090015100_28022023002878']
Stack 16 with items: ['0090015100_28022023002878', '0090015100_28022023002817', '0090015100_28022023002817']
Stack 17 with items: ['0090015100_28022023002432', '0090015100_28022023002432', '0090015100_28022023002432']
Stack 18 with items: ['0090015100_28022023002432', '0090015100_28022023002432', '0090015100_28022023002432']
Stack 19 with items: ['0090015100_28022023002432', '0090015100_28022023002085', '0090015100_28022023002432']
Stack 20 with items: ['0090015100_28022023002085', '0090015100_28022023001405', '0090015100_28022023002085']
Stack 21 with items: ['0090015100_28022023006691', '0090015100_28022023006691', '0090015100_28022023006691']
Stack 22 with items: ['0090015100_28022023006691', '0090015100_28022023006691', '0090015100_28022023006691']
Stack 23 with items: ['0090015100_28022023006691', '0090015100_28022023006691', '0090015100_28022023006691']
Stack 24 with items: ['0090015100_28022023006691', '0090015100_28022023006691', '0090015100_28022023006691']
Stack 25 with items: ['0090015100_28022023006691', '0090015100_28022023006691', '0090015100_28022023006691']
Stack 26 with items: ['0090015100_28022023006691', '0090015100_28022023006691', '0090015100_28022023006691']
Stacks not packed:
Stack 2 missing: ['0090015100_28022023002615', '0090015100_28022023000855', '0090015100_28022023000186']
