dataset: C
instance: AS2
+-----------+
2D Packing Heuristic in Truck P093730403
Min2DVol: 36.96000000000001 [m2]
Stack 0 with items: ['0090018000_28022023002279', '0090018000_28022023011567']
Stack 1 with items: ['0090018000_28022023008699', '0090018000_28022023000484', '0090018000_28022023000264']
Stack 2 with items: ['0090018000_28022023008434', '0090018000_28022023008434', '0090018000_28022023008434']
Stack 3 with items: ['0090018000_28022023008434', '0090018000_28022023008434', '0090018000_28022023008434']
Stack 4 with items: ['0090018000_28022023008434', '0090018000_28022023005133', '0090018000_28022023005133']
Stack 5 with items: ['0090018000_28022023005133', '0090018000_28022023004899', '0090018000_28022023005133']
Stack 6 with items: ['0090018000_28022023004899', '0090018000_28022023004899', '0090018000_28022023004899']
Stack 7 with items: ['0090018000_28022023004899', '0090018000_28022023004899', '0090018000_28022023004899']
Stack 8 with items: ['0090018000_28022023004899', '0090018000_28022023004899', '0090018000_28022023004899']
Stack 9 with items: ['0090018000_28022023004899', '0090018000_28022023003236', '0090018000_28022023004899']
Stack 10 with items: ['0090018000_28022023003098', '0090018000_28022023003098', '0090018000_28022023003098']
Stack 11 with items: ['0090018000_28022023003098', '0090018000_28022023003098', '0090018000_28022023003098']
Stack 12 with items: ['0090018000_28022023003098', '0090018000_28022023003098', '0090018000_28022023003098']
Stack 13 with items: ['0090018000_28022023001294', '0090018000_28022023001294', '0090018000_28022023001294']
Stack 14 with items: ['0090018000_28022023001294', '0090018000_28022023001294', '0090018000_28022023001294']
Stack 15 with items: ['0090018000_28022023000856', '0090018000_28022023000856', '0090018000_28022023000856']
Stack 16 with items: ['0090018000_28022023000856', '0090018000_28022023000856', '0090018000_28022023000856']
Stack 17 with items: ['0090018000_28022023000856', '0090018000_28022023000856', '0090018000_28022023000856']
Stack 18 with items: ['0090018000_28022023007336', '0090018000_28022023004605', '0090018000_28022023007336']
Stack 19 with items: ['0090018000_28022023004605', '0090018000_28022023004605', '0090018000_28022023007336']
Stack 20 with items: ['0090018000_28022023004605', '0090018000_28022023004605', '0090018000_28022023004605']
Stack 21 with items: ['0090018000_28022023007336', '0090018000_28022023007336', '0090018000_28022023007336']
Stack 22 with items: ['0090018000_28022023004605', '0090018000_28022023004605', '0090018000_28022023004605']
Stack 23 with items: ['0090018000_28022023007336', '0090018000_28022023007336', '0090018000_28022023007336']
Stack 24 with items: ['0090018000_28022023010972', '0090018000_28022023007336', '0090018000_28022023010972']
Stack 25 with items: ['0090018000_28022023010972', '0090018000_28022023007336', '0090018000_28022023007336']
Stacks not packed:
Stack 22 missing: ['0090018000_28022023004605', '0090018000_28022023004605', '0090018000_28022023004605']
