dataset: X
instance: RM5
+-----------+
2D Packing Heuristic in Truck P195391203
Min2DVol: 30.464 [m2]
Stack 0 with items: ['0090038200_14062023011768', '0090038200_14062023011768']
Stack 1 with items: ['0090038200_14062023011768', '0090038200_14062023011768']
Stack 2 with items: ['0090038200_14062023011768', '0090038200_14062023011768']
Stack 3 with items: ['0090038200_14062023011768', '0090038200_14062023011768']
Stack 4 with items: ['0090038200_14062023002504', '0090038200_14062023002504']
Stack 5 with items: ['0090038200_14062023002504', '0090038200_14062023002504']
Stack 6 with items: ['0090038200_14062023002504', '0090038200_14062023002504']
Stack 7 with items: ['0090038200_14062023002504', '0090038200_14062023002504']
Stack 8 with items: ['0090038200_14062023002504', '0090038200_14062023002504']
Stack 9 with items: ['0090038200_14062023002504', '0090038200_14062023002504']
Stack 10 with items: ['0090038200_14062023000104', '0090038200_14062023000104']
Stack 11 with items: ['0090038200_14062023000104', '0090038200_14062023000104']
Stack 12 with items: ['0090038200_14062023000104', '0090038200_14062023000104']
Stack 13 with items: ['0090038200_14062023000104', '0090038200_14062023000104']
Stack 14 with items: ['0090038200_14062023000104', '0090038200_14062023000104']
Stack 15 with items: ['0090038200_14062023000104', '0090038200_14062023000104']
Heuristic packed all stacks
