dataset: C
instance: TA2
+-----------+
2D Packing Heuristic in Truck P098386105
Min2DVol: 31.788359999999997 [m2]
Stack 0 with items: ['0090038300_28022023007680', '0090038300_28022023007680']
Stack 1 with items: ['0090038300_28022023028238', '0090038300_28022023028238']
Stack 2 with items: ['0090038300_28022023007680', '0090038300_28022023007680']
Stack 3 with items: ['0090038300_28022023028238', '0090038300_28022023028238']
Stack 4 with items: ['0090038300_28022023007680', '0090038300_28022023007680']
Stack 5 with items: ['0090038300_28022023028238', '0090038300_28022023028238']
Stack 6 with items: ['0090038300_28022023025264', '0090038300_28022023025264', '0090038300_28022023025264']
Stack 7 with items: ['0090038300_28022023012414', '0090038300_28022023012414', '0090038300_28022023012414']
Stack 8 with items: ['0090038300_28022023012414', '0090038300_28022023012414', '0090038300_28022023012414']
Stack 9 with items: ['0090038300_28022023012414', '0090038300_28022023012414', '0090038300_28022023012414']
Stack 10 with items: ['0090038300_28022023012414', '0090038300_28022023012414', '0090038300_28022023012414']
Stack 11 with items: ['0090038300_28022023012414', '0090038300_28022023012414', '0090038300_28022023012414']
Stack 12 with items: ['0090038300_28022023012414', '0090038300_28022023012414', '0090038300_28022023012414']
Stack 13 with items: ['0090038300_28022023008438', '0090038300_28022023008438', '0090038300_28022023008438']
Stack 14 with items: ['0090038300_28022023008438', '0090038300_28022023008438', '0090038300_28022023008438']
Stack 15 with items: ['0090038300_28022023008438', '0090038300_28022023008438', '0090038300_28022023008438']
Stack 16 with items: ['0090038300_28022023008438', '0090038300_28022023008438', '0090038300_28022023008438']
Stack 17 with items: ['0090038300_28022023008438', '0090038300_28022023008438', '0090038300_28022023008438']
Stack 18 with items: ['0090038300_28022023008438', '0090038300_28022023008438', '0090038300_28022023008438']
Stack 19 with items: ['0090038300_28022023008438', '0090038300_28022023008438', '0090038300_28022023008438']
Stack 20 with items: ['0090038300_28022023028709', '0090038300_28022023028709', '0090038300_28022023028709']
Stack 21 with items: ['0090038300_28022023028709', '0090038300_28022023028709', '0090038300_28022023028709']
Stack 22 with items: ['0090038300_28022023028709', '0090038300_28022023028709', '0090038300_28022023028709']
Stack 23 with items: ['0090038300_28022023028709', '0090038300_28022023028709', '0090038300_28022023028709']
Heuristic packed all stacks
