dataset: X
instance: SA3
+-----------+
2D Packing Heuristic in Truck P188234905
Min2DVol: 31.23611999999999 [m2]
Stack 0 with items: ['0090017100_08062023002557', '0090017100_08062023002557', '0090017100_08062023002557']
Stack 1 with items: ['0090017100_08062023002557', '0090017100_08062023002557', '0090017100_08062023002557']
Stack 2 with items: ['0090017100_08062023002557']
Stack 3 with items: ['0090017100_08062023002557', '0090017100_08062023002557', '0090017100_08062023002557']
Stack 4 with items: ['0090017100_08062023002557', '0090017100_08062023002557', '0090017100_08062023002557']
Stack 5 with items: ['0090017100_08062023002557', '0090017100_08062023002557', '0090017100_08062023002557']
Stack 6 with items: ['0090017100_08062023014802', '0090017100_08062023014802']
Stack 7 with items: ['0090017100_08062023003479', '0090017100_08062023003479']
Stack 8 with items: ['0090017100_08062023029246', '0090017100_08062023029246']
Stack 9 with items: ['0090017100_08062023029246', '0090017100_08062023029246']
Stack 10 with items: ['0090017100_08062023029246', '0090017100_08062023029246']
Stack 11 with items: ['0090017100_08062023029246', '0090017100_08062023029246']
Stack 12 with items: ['0090017100_08062023029246', '0090017100_08062023029246']
Stack 13 with items: ['0090017100_08062023029246', '0090017100_08062023029246']
Stack 14 with items: ['0090017100_08062023029246', '0090017100_08062023029246']
Stack 15 with items: ['0090017100_08062023029246', '0090017100_08062023029246']
Stack 16 with items: ['0090017100_08062023029246', '0090017100_08062023015936']
Stack 17 with items: ['0090017100_08062023015936', '0090017100_08062023015936']
Stack 18 with items: ['0090017100_08062023015936', '0090017100_08062023015936']
Stack 19 with items: ['0090017100_08062023015936', '0090017100_08062023015936']
Stack 20 with items: ['0090017100_08062023015936', '0090017100_08062023015936']
Stack 21 with items: ['0090017100_08062023015936', '0090017100_08062023015936']
Stack 22 with items: ['0090017100_08062023015936', '0090017100_08062023015936']
Stack 23 with items: ['0090017100_08062023015936', '0090017100_08062023015936']
Stack 24 with items: ['0090017100_08062023015936', '0090017100_08062023015936']
Stack 25 with items: ['0090017100_08062023015936']
Heuristic packed all stacks
