dataset: X
instance: BY3
+-----------+
2D Packing Heuristic in Truck P191335001
Min2DVol: 29.900000000000013 [m2]
Stack 0 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 1 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 2 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 3 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 4 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 5 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 6 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 7 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 8 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 9 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 10 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 11 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 12 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 13 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 14 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 15 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 16 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 17 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 18 with items: ['0090016900_08062023029657', '0090016900_08062023029657']
Stack 19 with items: ['0090016900_08062023001543', '0090016900_08062023001543']
Heuristic packed all stacks
