dataset: C
instance: TR
+-----------+
2D Packing Heuristic in Truck P100420409
Min2DVol: 31.69805999999999 [m2]
Stack 0 with items: ['0090017000_27022023006416', '0090017000_27022023006416', '0090017000_27022023006416']
Stack 1 with items: ['0090017000_27022023018880', '0090017000_27022023018880', '0090017000_27022023018880']
Stack 2 with items: ['0090017000_27022023035729', '0090017000_27022023016735', '0090017000_27022023035729']
Stack 3 with items: ['0090017000_27022023006416', '0090017000_27022023006416', '0090017000_27022023035729']
Stack 4 with items: ['0090017000_27022023036232', '0090017000_27022023006620']
Stack 5 with items: ['0090017000_27022023035346', '0090017000_27022023033493', '0090017000_27022023035346']
Stack 6 with items: ['0090017000_27022023032119', '0090017000_27022023030635', '0090017000_27022023022979']
Stack 7 with items: ['0090017000_27022023023740', '0090017000_27022023023740', '0090017000_27022023023740']
Stack 8 with items: ['0090017000_27022023023740', '0090017000_27022023023740', '0090017000_27022023023740']
Stack 9 with items: ['0090017000_27022023023740', '0090017000_27022023017893', '0090017000_27022023023740']
Stack 10 with items: ['0090017000_27022023022979', '0090017000_27022023019570', '0090017000_27022023022979']
Stack 11 with items: ['0090017000_27022023019570', '0090017000_27022023019570', '0090017000_27022023019570']
Stack 12 with items: ['0090017000_27022023019570', '0090017000_27022023016601', '0090017000_27022023019570']
Stack 13 with items: ['0090017000_27022023017893', '0090017000_27022023017893', '0090017000_27022023017893']
Stack 14 with items: ['0090017000_27022023017893', '0090017000_27022023017893', '0090017000_27022023017893']
Stack 15 with items: ['0090017000_27022023017893', '0090017000_27022023017893', '0090017000_27022023017893']
Stack 16 with items: ['0090017000_27022023017893', '0090017000_27022023017893', '0090017000_27022023017893']
Stack 17 with items: ['0090017000_27022023017893', '0090017000_27022023017893', '0090017000_27022023017893']
Stack 18 with items: ['0090017000_27022023017893', '0090017000_27022023017893', '0090017000_27022023017893']
Stack 19 with items: ['0090017000_27022023012855', '0090017000_27022023010001', '0090017000_27022023009855']
Stack 20 with items: ['0090017000_27022023009855', '0090017000_27022023009855', '0090017000_27022023009855']
Stack 21 with items: ['0090017000_27022023009855', '0090017000_27022023009326', '0090017000_27022023009326']
Stack 22 with items: ['0090017000_27022023009058', '0090017000_27022023009058', '0090017000_27022023009058']
Stack 23 with items: ['0090017000_27022023009058', '0090017000_27022023007540', '0090017000_27022023007540']
Heuristic packed all stacks
