dataset: X
instance: MA7
+-----------+
2D Packing Heuristic in Truck P191038609
Min2DVol: 35.28 [m2]
Stack 0 with items: ['0090016200_14062023035245', '0090016200_14062023035245']
Stack 1 with items: ['0090016200_14062023020718', '0090016200_14062023014319']
Stack 2 with items: ['0090016200_14062023014319', '0090016200_14062023011011']
Stack 3 with items: ['0090016200_14062023011011', '0090016200_14062023003343']
Stack 4 with items: ['0090016200_14062023031707', '0090016200_14062023031707']
Stack 5 with items: ['0090016200_14062023031707', '0090016200_14062023031707']
Stack 6 with items: ['0090016200_14062023031707', '0090016200_14062023031707']
Stack 7 with items: ['0090016200_14062023022726', '0090016200_14062023022726']
Stack 8 with items: ['0090016200_14062023031707', '0090016200_14062023031707']
Stack 9 with items: ['0090016200_14062023022726', '0090016200_14062023022726']
Stack 10 with items: ['0090016200_14062023031707', '0090016200_14062023031707']
Stack 11 with items: ['0090016200_14062023022726', '0090016200_14062023022726']
Stack 12 with items: ['0090016200_14062023031707', '0090016200_14062023031707']
Stack 13 with items: ['0090016200_14062023031707', '0090016200_14062023031707']
Stack 14 with items: ['0090016200_14062023031707', '0090016200_14062023031707']
Stack 15 with items: ['0090016200_14062023031707', '0090016200_14062023031707']
Stacks not packed:
Stack 14 missing: ['0090016200_14062023031707', '0090016200_14062023031707']
Stack 15 missing: ['0090016200_14062023031707', '0090016200_14062023031707']
