dataset: C
instance: TA
+-----------+
2D Packing Heuristic in Truck P077360451
Min2DVol: 23.290000000000006 [m2]
Stack 0 with items: ['0090038300_27022023029394', '0090038300_27022023029394', '0090038300_27022023029394']
Stack 1 with items: ['0090038300_27022023023547', '0090038300_27022023015452', '0090038300_27022023015452']
Stack 2 with items: ['0090038300_27022023015452', '0090038300_27022023015452', '0090038300_27022023015452']
Stack 3 with items: ['0090038300_27022023015452', '0090038300_27022023015452', '0090038300_27022023015452']
Stack 4 with items: ['0090038300_27022023015452', '0090038300_27022023012911', '0090038300_27022023015452']
Stack 5 with items: ['0090038300_27022023012911', '0090038300_27022023012911', '0090038300_27022023012911']
Stack 6 with items: ['0090038300_27022023008799', '0090038300_27022023008799', '0090038300_27022023008799']
Stack 7 with items: ['0090038300_27022023008799', '0090038300_27022023008799', '0090038300_27022023008799']
Stack 8 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 9 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 10 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 11 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 12 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 13 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 14 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 15 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 16 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 17 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 18 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 19 with items: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 20 with items: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
Stack 21 with items: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023016801']
Stack 22 with items: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
Stack 23 with items: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
Stack 24 with items: ['0090038300_27022023016801', '0090038300_27022023016801', '0090038300_27022023016801']
Stack 25 with items: ['0090038300_27022023010567', '0090038300_27022023010567', '0090038300_27022023014216']
Stack 26 with items: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
Stack 27 with items: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
Stacks not packed:
Stack 6 missing: ['0090038300_27022023008799', '0090038300_27022023008799', '0090038300_27022023008799']
Stack 7 missing: ['0090038300_27022023008799', '0090038300_27022023008799', '0090038300_27022023008799']
Stack 8 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 9 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 10 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 11 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 12 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 13 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 14 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 15 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 16 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 17 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 18 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 19 missing: ['0090038300_27022023005541', '0090038300_27022023005541', '0090038300_27022023005541']
Stack 20 missing: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
Stack 21 missing: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023016801']
Stack 22 missing: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
Stack 23 missing: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
Stack 24 missing: ['0090038300_27022023016801', '0090038300_27022023016801', '0090038300_27022023016801']
Stack 25 missing: ['0090038300_27022023010567', '0090038300_27022023010567', '0090038300_27022023014216']
Stack 26 missing: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
Stack 27 missing: ['0090038300_27022023014216', '0090038300_27022023014216', '0090038300_27022023014216']
