dataset: X
instance: MA2
+-----------+
2D Packing Heuristic in Truck P206038103
Min2DVol: 32.01599999999999 [m2]
Stack 0 with items: ['0090016200_08062023003703', '0090016200_08062023003703']
Stack 1 with items: ['0090016200_08062023018165', '0090016200_08062023018165']
Stack 2 with items: ['0090016200_08062023003703', '0090016200_08062023003703']
Stack 3 with items: ['0090016200_08062023001198', '0090016200_08062023018165']
Stack 4 with items: ['0090016200_08062023026172', '0090016200_08062023015480', '0090016200_08062023006149']
Stack 5 with items: ['0090016200_08062023017991', '0090016200_08062023017991', '0090016200_08062023017991']
Stack 6 with items: ['0090016200_08062023017991', '0090016200_08062023017991', '0090016200_08062023017991']
Stack 7 with items: ['0090016200_08062023017991', '0090016200_08062023017991', '0090016200_08062023017991']
Stack 8 with items: ['0090016200_08062023017991', '0090016200_08062023017991', '0090016200_08062023017991']
Stack 9 with items: ['0090016200_08062023017991', '0090016200_08062023017991', '0090016200_08062023017991']
Stack 10 with items: ['0090016200_08062023017991', '0090016200_08062023017991', '0090016200_08062023017991']
Stack 11 with items: ['0090016200_08062023017991', '0090016200_08062023006896', '0090016200_08062023006896']
Stack 12 with items: ['0090016200_08062023006896', '0090016200_08062023006896', '0090016200_08062023006896']
Stack 13 with items: ['0090016200_08062023006896', '0090016200_08062023006896', '0090016200_08062023006896']
Stack 14 with items: ['0090016200_08062023006896', '0090016200_08062023006896', '0090016200_08062023006896']
Stack 15 with items: ['0090016200_08062023006896', '0090016200_08062023006896', '0090016200_08062023006896']
Stack 16 with items: ['0090016200_08062023006896', '0090016200_08062023006896', '0090016200_08062023006896']
Stack 17 with items: ['0090016200_08062023006896', '0090016200_08062023006896', '0090016200_08062023006896']
Stack 18 with items: ['0090016200_08062023004860', '0090016200_08062023004860', '0090016200_08062023004860']
Stack 19 with items: ['0090016200_08062023004860', '0090016200_08062023004860', '0090016200_08062023004860']
Stack 20 with items: ['0090016200_08062023004860', '0090016200_08062023004860', '0090016200_08062023004860']
Stack 21 with items: ['0090016200_08062023004860', '0090016200_08062023004860', '0090016200_08062023004860']
Stack 22 with items: ['0090016200_08062023003010', '0090016200_08062023003010', '0090016200_08062023003010']
Stacks not packed:
Stack 22 missing: ['0090016200_08062023003010', '0090016200_08062023003010', '0090016200_08062023003010']
