dataset: X
instance: BY4
+-----------+
2D Packing Heuristic in Truck P244067401
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016900_14062023022882', '0090016900_14062023022882']
Stack 1 with items: ['0090016900_14062023022882', '0090016900_14062023021638']
Stack 2 with items: ['0090016900_14062023021638', '0090016900_14062023021638']
Stack 3 with items: ['0090016900_14062023021638', '0090016900_14062023021638']
Stack 4 with items: ['0090016900_14062023021638', '0090016900_14062023021638']
Stack 5 with items: ['0090016900_14062023021638', '0090016900_14062023021638']
Stack 6 with items: ['0090016900_14062023021638', '0090016900_14062023021638']
Stack 7 with items: ['0090016900_14062023021638', '0090016900_14062023021638']
Stack 8 with items: ['0090016900_14062023021638', '0090016900_14062023019557']
Stack 9 with items: ['0090016900_14062023019557', '0090016900_14062023019557']
Stack 10 with items: ['0090016900_14062023019557', '0090016900_14062023016086']
Stack 11 with items: ['0090016900_14062023016086', '0090016900_14062023016086']
Stack 12 with items: ['0090016900_14062023014394', '0090016900_14062023014394']
Stack 13 with items: ['0090016900_14062023014394', '0090016900_14062023014394']
Stack 14 with items: ['0090016900_14062023014394', '0090016900_14062023014394']
Stack 15 with items: ['0090016900_14062023014394', '0090016900_14062023014394']
Stack 16 with items: ['0090016900_14062023014394', '0090016900_14062023014394']
Stack 17 with items: ['0090016900_14062023014394', '0090016900_14062023014394']
Stack 18 with items: ['0090016900_14062023014394', '0090016900_14062023014394']
Stack 19 with items: ['0090016900_14062023014394', '0090016900_14062023013889']
Stack 20 with items: ['0090016900_14062023013889', '0090016900_14062023013889']
Stack 21 with items: ['0090016900_14062023013889', '0090016900_14062023013889']
Stack 22 with items: ['0090016900_14062023013889', '0090016900_14062023013889']
Stack 23 with items: ['0090016900_14062023013889', '0090016900_14062023013889']
Stack 24 with items: ['0090016900_14062023012310', '0090016900_14062023012310']
Stack 25 with items: ['0090016900_14062023012310', '0090016900_14062023012310']
Heuristic packed all stacks
