dataset: C
instance: VA3
+-----------+
2D Packing Heuristic in Truck P083541109
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0091017300_28022023020643', '0091017300_28022023019374', '0091017300_28022023019374', '0091017300_28022023019374']
Stack 1 with items: ['0091017300_28022023019374', '0091017300_28022023019374', '0091017300_28022023019374', '0091017300_28022023019374']
Stack 2 with items: ['0091017300_28022023019374', '0091017300_28022023019374', '0091017300_28022023019374', '0091017300_28022023019374']
Stack 3 with items: ['0091017300_28022023019374', '0091017300_28022023019374', '0091017300_28022023019374', '0091017300_28022023019374']
Stack 4 with items: ['0091017300_28022023019374', '0091017300_28022023019374', '0091017300_28022023019374', '0091017300_28022023019374']
Stack 5 with items: ['0091017300_28022023019374', '0091017300_28022023007740', '0091017300_28022023019374', '0091017300_28022023019374']
Stack 6 with items: ['0091017300_28022023007740', '0091017300_28022023007740', '0091017300_28022023007740', '0091017300_28022023007740']
Stack 7 with items: ['0091017300_28022023007740', '0091017300_28022023007497', '0091017300_28022023007740', '0091017300_28022023007740']
Stack 8 with items: ['0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497']
Stack 9 with items: ['0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497']
Stack 10 with items: ['0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497']
Stack 11 with items: ['0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497']
Stack 12 with items: ['0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497', '0091017300_28022023007497']
Stack 13 with items: ['0091017300_28022023007497', '0091017300_28022023006750', '0091017300_28022023004029', '0091017300_28022023007497']
Stack 14 with items: ['0091017300_28022023004029', '0091017300_28022023004029', '0091017300_28022023004029', '0091017300_28022023004029']
Stack 15 with items: ['0091017300_28022023004029', '0091017300_28022023000681', '0091017300_28022023004029', '0091017300_28022023004029']
Heuristic packed all stacks
