dataset: C
instance: TA3
+-----------+
2D Packing Heuristic in Truck P083386103
Min2DVol: 30.756120000000003 [m2]
Stack 0 with items: ['0090038300_28022023017619', '0090038300_28022023017619']
Stack 1 with items: ['0090038300_28022023000359', '0090038300_28022023000359']
Stack 2 with items: ['0090038300_28022023024482', '0090038300_28022023024482', '0090038300_28022023024482']
Stack 3 with items: ['0090038300_28022023024482', '0090038300_28022023024482', '0090038300_28022023024482']
Stack 4 with items: ['0090038300_28022023024482', '0090038300_28022023024482', '0090038300_28022023024482']
Stack 5 with items: ['0090038300_28022023024482', '0090038300_28022023024482', '0090038300_28022023024482']
Stack 6 with items: ['0090038300_28022023024482', '0090038300_28022023021314', '0090038300_28022023024482']
Stack 7 with items: ['0090038300_28022023021314', '0090038300_28022023021314', '0090038300_28022023021314']
Stack 8 with items: ['0090038300_28022023021314', '0090038300_28022023021314', '0090038300_28022023021314']
Stack 9 with items: ['0090038300_28022023021314', '0090038300_28022023021314', '0090038300_28022023021314']
Stack 10 with items: ['0090038300_28022023012129', '0090038300_28022023006224', '0090038300_28022023005985']
Stack 11 with items: ['0090038300_28022023005985', '0090038300_28022023005985', '0090038300_28022023005985']
Stack 12 with items: ['0090038300_28022023005985', '0090038300_28022023005985', '0090038300_28022023005985']
Stack 13 with items: ['0090038300_28022023005985', '0090038300_28022023005985', '0090038300_28022023005985']
Stack 14 with items: ['0090038300_28022023005985', '0090038300_28022023005985', '0090038300_28022023005985']
Stack 15 with items: ['0090038300_28022023005805', '0090038300_28022023005805', '0090038300_28022023005805']
Stack 16 with items: ['0090038300_28022023014443', '0090038300_28022023014443', '0090038300_28022023014443']
Stack 17 with items: ['0090038300_28022023008830', '0090038300_28022023008830', '0090038300_28022023008830']
Stack 18 with items: ['0090038300_28022023014443', '0090038300_28022023014443', '0090038300_28022023014443']
Stack 19 with items: ['0090038300_28022023014150', '0090038300_28022023014150', '0090038300_28022023014150']
Stack 20 with items: ['0090038300_28022023014150', '0090038300_28022023014150', '0090038300_28022023014150']
Stack 21 with items: ['0090038300_28022023014443', '0090038300_28022023014443', '0090038300_28022023014443']
Heuristic packed all stacks
