dataset: X
instance: CI3
+-----------+
2D Packing Heuristic in Truck P172414101
Min2DVol: 19.919999999999995 [m2]
Stack 0 with items: ['0090016800_08062023029093', '0090016800_08062023001803']
Stack 1 with items: ['0090016800_08062023047177', '0090016800_08062023047177']
Stack 2 with items: ['0090016800_08062023047177', '0090016800_08062023017653']
Stack 3 with items: ['0090016800_08062023026701', '0090016800_08062023019160']
Stack 4 with items: ['0090016800_08062023005003', '0090016800_08062023005003']
Stack 5 with items: ['0090016800_08062023033340', '0090016800_08062023033340']
Stack 6 with items: ['0090016800_08062023012664', '0090016800_08062023012664']
Stack 7 with items: ['0090016800_08062023012664', '0090016800_08062023033340']
Stack 8 with items: ['0090016800_08062023034378', '0090016800_08062023033340']
Stack 9 with items: ['0090016800_08062023012664', '0090016800_08062023012664']
Stack 10 with items: ['0090016800_08062023012664', '0090016800_08062023012664']
Stack 11 with items: ['0090016800_08062023033340', '0090016800_08062023033340']
Stack 12 with items: ['0090016800_08062023033340', '0090016800_08062023033340']
Stack 13 with items: ['0090016800_08062023033340', '0090016800_08062023033340']
Stack 14 with items: ['0090016800_08062023033340', '0090016800_08062023033340']
Stack 15 with items: ['0090016800_08062023033340', '0090016800_08062023033340']
Heuristic packed all stacks
