dataset: C
instance: SA
+-----------+
2D Packing Heuristic in Truck P107157201
Min2DVol: 24.842520000000018 [m2]
Stack 0 with items: ['0090017100_27022023034870', '0090017100_27022023031288', '0090017100_27022023031288', '0090017100_27022023031288', '0090017100_27022023031288', '0090017100_27022023033707', '0090017100_27022023031288', '0090017100_27022023034870']
Stack 1 with items: ['0090017100_27022023031288', '0090017100_27022023016089', '0090017100_27022023017441', '0090017100_27022023020726', '0090017100_27022023020726', '0090017100_27022023020726', '0090017100_27022023023395', '0090017100_27022023016089']
Stack 2 with items: ['0090017100_27022023028118', '0090017100_27022023019916', '0090017100_27022023028118']
Stack 3 with items: ['0090017100_27022023028118', '0090017100_27022023019916', '0090017100_27022023028118']
Stack 4 with items: ['0090017100_27022023028118', '0090017100_27022023019916', '0090017100_27022023028118']
Stack 5 with items: ['0090017100_27022023026298', '0090017100_27022023026298']
Stack 6 with items: ['0090017100_27022023018656', '0090017100_27022023018656']
Stack 7 with items: ['0090017100_27022023016089', '0090017100_27022023006847', '0090017100_27022023006847', '0090017100_27022023006847', '0090017100_27022023016089']
Stack 8 with items: ['0090017100_27022023011326', '0090017100_27022023011326']
Stack 9 with items: ['0090017100_27022023007126', '0090017100_27022023007126']
Stack 10 with items: ['0090017100_27022023007126', '0090017100_27022023000975']
Stack 11 with items: ['0090017100_27022023000975']
Stack 12 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 13 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 14 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 15 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 16 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 17 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 18 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 19 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 20 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 21 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 22 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 23 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 24 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 25 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 26 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 27 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 28 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 29 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023020598']
Stack 30 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 31 with items: ['0090017100_27022023002696', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 32 with items: ['0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696', '0090017100_27022023002696']
Stack 33 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stack 34 with items: ['0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598', '0090017100_27022023020598']
Stacks not packed:
Stack 1 missing: ['0090017100_27022023031288', '0090017100_27022023016089', '0090017100_27022023017441', '0090017100_27022023020726', '0090017100_27022023020726', '0090017100_27022023020726', '0090017100_27022023023395', '0090017100_27022023016089']
