dataset: C
instance: SA
+-----------+
2D Packing Heuristic in Truck P087056111
Min2DVol: 34.941494999999996 [m2]
Stack 0 with items: ['0090017100_27022023003610', '0090017100_27022023003610']
Stack 1 with items: ['0090017100_27022023014878', '0090017100_27022023003610']
Stack 2 with items: ['0090017100_27022023005655', '0090017100_27022023005655']
Stack 3 with items: ['0090017100_27022023014849', '0090017100_27022023014849', '0090017100_27022023014849']
Stack 4 with items: ['0090017100_27022023024828', '0090017100_27022023024828', '0090017100_27022023024828']
Stack 5 with items: ['0090017100_27022023026668', '0090017100_27022023009947', '0090017100_27022023009947']
Stack 6 with items: ['0090017100_27022023024828', '0090017100_27022023024828', '0090017100_27022023024828']
Stack 7 with items: ['0090017100_27022023024828', '0090017100_27022023024828', '0090017100_27022023024828']
Stack 8 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 9 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 10 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 11 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 12 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 13 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 14 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 15 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 16 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 17 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 18 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 19 with items: ['0090017100_27022023035080', '0090017100_27022023035080', '0090017100_27022023035080']
Stack 20 with items: ['0090017100_27022023035080', '0090017100_27022023033860', '0090017100_27022023035080']
Stack 21 with items: ['0090017100_27022023033860', '0090017100_27022023033860', '0090017100_27022023033860']
Stack 22 with items: ['0090017100_27022023033860', '0090017100_27022023033860', '0090017100_27022023033860']
Stack 23 with items: ['0090017100_27022023033860', '0090017100_27022023032018', '0090017100_27022023033860']
Stack 24 with items: ['0090017100_27022023019682', '0090017100_27022023019682', '0090017100_27022023019682']
Stack 25 with items: ['0090017100_27022023019682', '0090017100_27022023019198', '0090017100_27022023019682']
Stack 26 with items: ['0090017100_27022023019198', '0090017100_27022023019198', '0090017100_27022023019198']
Stack 27 with items: ['0090017100_27022023019198', '0090017100_27022023010104', '0090017100_27022023019198']
Stack 28 with items: ['0090017100_27022023010104', '0090017100_27022023010104', '0090017100_27022023010104']
Stacks not packed:
Stack 24 missing: ['0090017100_27022023019682', '0090017100_27022023019682', '0090017100_27022023019682']
Stack 25 missing: ['0090017100_27022023019682', '0090017100_27022023019198', '0090017100_27022023019682']
Stack 26 missing: ['0090017100_27022023019198', '0090017100_27022023019198', '0090017100_27022023019198']
