dataset: X
instance: MA2
+-----------+
2D Packing Heuristic in Truck P201138401
Min2DVol: 19.200000000000003 [m2]
Stack 0 with items: ['0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714']
Stack 1 with items: ['0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714']
Stack 2 with items: ['0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714']
Stack 3 with items: ['0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714']
Stack 4 with items: ['0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714', '0090016200_08062023025714']
Stack 5 with items: ['0090016200_08062023025714', '0090016200_08062023015986', '0090016200_08062023015986', '0090016200_08062023025714']
Stack 6 with items: ['0090016200_08062023015986', '0090016200_08062023015986', '0090016200_08062023015986', '0090016200_08062023015986']
Stack 7 with items: ['0090016200_08062023015986', '0090016200_08062023015986', '0090016200_08062023015986', '0090016200_08062023015986']
Stack 8 with items: ['0090016200_08062023015986', '0090016200_08062023008854', '0090016200_08062023015986', '0090016200_08062023015986']
Stack 9 with items: ['0090016200_08062023008854', '0090016200_08062023008854', '0090016200_08062023008854', '0090016200_08062023008854']
Heuristic packed all stacks
