dataset: X
instance: MA
+-----------+
2D Packing Heuristic in Truck P200036805
Min2DVol: 31.979259000000003 [m2]
Stack 0 with items: ['0090016200_08062023026243', '0090016200_08062023001605']
Stack 1 with items: ['0090016200_08062023017986', '0090016200_08062023017986']
Stack 2 with items: ['0090016200_08062023021830', '0090016200_08062023000135']
Stack 3 with items: ['0090016200_08062023009831', '0090016200_08062023000135']
Stack 4 with items: ['0090016200_08062023034357', '0090016200_08062023034357', '0090016200_08062023034357']
Stack 5 with items: ['0090016200_08062023031753', '0090016200_08062023031753', '0090016200_08062023031753']
Stack 6 with items: ['0090016200_08062023031753', '0090016200_08062023031753', '0090016200_08062023031753']
Stack 7 with items: ['0090016200_08062023031753', '0090016200_08062023031753', '0090016200_08062023031753']
Stack 8 with items: ['0090016200_08062023031753', '0090016200_08062023031753', '0090016200_08062023031753']
Stack 9 with items: ['0090016200_08062023031753', '0090016200_08062023031753', '0090016200_08062023031753']
Stack 10 with items: ['0090016200_08062023031753', '0090016200_08062023022977', '0090016200_08062023031753']
Stack 11 with items: ['0090016200_08062023022977', '0090016200_08062023010631', '0090016200_08062023010029']
Stack 12 with items: ['0090016200_08062023010029', '0090016200_08062023010029', '0090016200_08062023010029']
Stack 13 with items: ['0090016200_08062023010029', '0090016200_08062023007995', '0090016200_08062023007995']
Stack 14 with items: ['0090016200_08062023004007', '0090016200_08062023004007', '0090016200_08062023004007']
Stack 15 with items: ['0090016200_08062023004007', '0090016200_08062023004007', '0090016200_08062023004007']
Stack 16 with items: ['0090016200_08062023004007', '0090016200_08062023000846', '0090016200_08062023004007']
Stack 17 with items: ['0090016200_08062023002989', '0090016200_08062023002989', '0090016200_08062023002989']
Stack 18 with items: ['0090016200_08062023002989', '0090016200_08062023002989', '0090016200_08062023002989']
Stack 19 with items: ['0090016200_08062023002989', '0090016200_08062023002989', '0090016200_08062023002989']
Stack 20 with items: ['0090016200_08062023012500', '0090016200_08062023012500', '0090016200_08062023012500']
Stack 21 with items: ['0090016200_08062023016593', '0090016200_08062023022503', '0090016200_08062023022503']
Stack 22 with items: ['0090016200_08062023022503', '0090016200_08062023022503', '0090016200_08062023022503']
Stack 23 with items: ['0090016200_08062023021699', '0090016200_08062023016593', '0090016200_08062023022503']
Heuristic packed all stacks
