dataset: C
instance: SA
+-----------+
2D Packing Heuristic in Truck P063052451
Min2DVol: 23.76 [m2]
Stack 0 with items: ['0090017100_27022023021578', '0090017100_27022023021578']
Stack 1 with items: ['0090017100_27022023021578', '0090017100_27022023021578']
Stack 2 with items: ['0090017100_27022023021578', '0090017100_27022023021578']
Stack 3 with items: ['0090017100_27022023007690', '0090017100_27022023007690']
Stack 4 with items: ['0090017100_27022023007561', '0090017100_27022023007561']
Stack 5 with items: ['0090017100_27022023007561', '0090017100_27022023007561']
Stack 6 with items: ['0090017100_27022023007561', '0090017100_27022023007561']
Stack 7 with items: ['0090017100_27022023007561', '0090017100_27022023007561']
Stack 8 with items: ['0090017100_27022023007561', '0090017100_27022023007561']
Stack 9 with items: ['0090017100_27022023007561', '0090017100_27022023007561']
Stack 10 with items: ['0090017100_27022023007561', '0090017100_27022023007561']
Heuristic packed all stacks
