dataset: X
instance: BY6
+-----------+
2D Packing Heuristic in Truck P242224903
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016900_14062023041924', '0090016900_14062023041924', '0090016900_14062023041924']
Stack 1 with items: ['0090016900_14062023041542', '0090016900_14062023040818', '0090016900_14062023040818']
Stack 2 with items: ['0090016900_14062023040818', '0090016900_14062023040818', '0090016900_14062023040818']
Stack 3 with items: ['0090016900_14062023040818', '0090016900_14062023039256', '0090016900_14062023039256']
Stack 4 with items: ['0090016900_14062023039256', '0090016900_14062023039256', '0090016900_14062023039256']
Stack 5 with items: ['0090016900_14062023039256', '0090016900_14062023039256', '0090016900_14062023039256']
Stack 6 with items: ['0090016900_14062023039256', '0090016900_14062023039256', '0090016900_14062023039256']
Stack 7 with items: ['0090016900_14062023039256', '0090016900_14062023039256', '0090016900_14062023039256']
Stack 8 with items: ['0090016900_14062023037207', '0090016900_14062023037207', '0090016900_14062023037207']
Stack 9 with items: ['0090016900_14062023037207', '0090016900_14062023037207', '0090016900_14062023037207']
Stack 10 with items: ['0090016900_14062023035136', '0090016900_14062023033169', '0090016900_14062023035136']
Stack 11 with items: ['0090016900_14062023033169', '0090016900_14062023031959', '0090016900_14062023033169']
Stack 12 with items: ['0090016900_14062023031959', '0090016900_14062023030167', '0090016900_14062023031959']
Stack 13 with items: ['0090016900_14062023030167', '0090016900_14062023030167', '0090016900_14062023030167']
Stack 14 with items: ['0090016900_14062023013599', '0090016900_14062023009016', '0090016900_14062023009016']
Stack 15 with items: ['0090016900_14062023009016', '0090016900_14062023009016', '0090016900_14062023009016']
Stack 16 with items: ['0090016900_14062023009016', '0090016900_14062023007977', '0090016900_14062023009016']
Stack 17 with items: ['0090016900_14062023007977', '0090016900_14062023001909', '0090016900_14062023007977']
Stack 18 with items: ['0090016900_14062023001768', '0090016900_14062023001768', '0090016900_14062023001768']
Stack 19 with items: ['0090016900_14062023001768', '0090016900_14062023001768', '0090016900_14062023001768']
Stack 20 with items: ['0090016900_14062023001768', '0090016900_14062023001768', '0090016900_14062023001768']
Stack 21 with items: ['0090016900_14062023036155', '0090016900_14062023036155', '0090016900_14062023036155']
Stack 22 with items: ['0090016900_14062023014918', '0090016900_14062023014918', '0090016900_14062023014918']
Stack 23 with items: ['0090016900_14062023036155', '0090016900_14062023036155', '0090016900_14062023036155']
Stack 24 with items: ['0090016900_14062023014918', '0090016900_14062023014918', '0090016900_14062023014918']
Stack 25 with items: ['0090016900_14062023014918', '0090016900_14062023014918', '0090016900_14062023014918']
Heuristic packed all stacks
