dataset: X
instance: TR6
+-----------+
2D Packing Heuristic in Truck P202424601
Min2DVol: 26.40000000000002 [m2]
Stack 0 with items: ['0090017000_14062023001150', '0090017000_14062023025480']
Stack 1 with items: ['0090017000_14062023003508', '0090017000_14062023025480', '0090017000_14062023025480']
Stack 2 with items: ['0090017000_14062023001150', '0090017000_14062023001150', '0090017000_14062023001150']
Stack 3 with items: ['0090017000_14062023025480', '0090017000_14062023025480', '0090017000_14062023025480']
Stack 4 with items: ['0090017000_14062023033880', '0090017000_14062023033880', '0090017000_14062023033880']
Stack 5 with items: ['0090017000_14062023033880', '0090017000_14062023025480', '0090017000_14062023001150']
Stack 6 with items: ['0090017000_14062023025480', '0090017000_14062023025480', '0090017000_14062023025480']
Stack 7 with items: ['0090017000_14062023001150', '0090017000_14062023001150', '0090017000_14062023001150']
Stack 8 with items: ['0090017000_14062023003508', '0090017000_14062023003508', '0090017000_14062023003508']
Stack 9 with items: ['0090017000_14062023033880', '0090017000_14062023025480', '0090017000_14062023025480']
Stack 10 with items: ['0090017000_14062023033880', '0090017000_14062023033880', '0090017000_14062023033880']
Stack 11 with items: ['0090017000_14062023001150', '0090017000_14062023025480', '0090017000_14062023025480']
Stack 12 with items: ['0090017000_14062023003508', '0090017000_14062023003508', '0090017000_14062023003508']
Stack 13 with items: ['0090017000_14062023033880', '0090017000_14062023033880', '0090017000_14062023033880']
Stack 14 with items: ['0090017000_14062023001150', '0090017000_14062023001150', '0090017000_14062023001150']
Stack 15 with items: ['0090017000_14062023003508', '0090017000_14062023001150', '0090017000_14062023001150']
Stack 16 with items: ['0090017000_14062023003508', '0090017000_14062023003508', '0090017000_14062023003508']
Stack 17 with items: ['0090017000_14062023033880', '0090017000_14062023033880', '0090017000_14062023033880']
Stack 18 with items: ['0090017000_14062023003508', '0090017000_14062023003508', '0090017000_14062023003508']
Stack 19 with items: ['0090017000_14062023044697', '0090017000_14062023044697', '0090017000_14062023044697']
Stack 20 with items: ['0090017000_14062023042477']
Stack 21 with items: ['0090017000_14062023039760', '0090017000_14062023039682', '0090017000_14062023039682']
Stack 22 with items: ['0090017000_14062023039682', '0090017000_14062023039682', '0090017000_14062023039682']
Stack 23 with items: ['0090017000_14062023036473', '0090017000_14062023036473', '0090017000_14062023036473']
Stack 24 with items: ['0090017000_14062023036473', '0090017000_14062023036473', '0090017000_14062023036473']
Stack 25 with items: ['0090017000_14062023036473', '0090017000_14062023032732', '0090017000_14062023032732']
Stack 26 with items: ['0090017000_14062023032732', '0090017000_14062023032732', '0090017000_14062023032732']
Stack 27 with items: ['0090017000_14062023032732', '0090017000_14062023032732', '0090017000_14062023032732']
Stack 28 with items: ['0090017000_14062023031291', '0090017000_14062023029858', '0090017000_14062023031291']
Stack 29 with items: ['0090017000_14062023029858', '0090017000_14062023029858', '0090017000_14062023029858']
