dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P205215303
Min2DVol: 28.200000000000024 [m2]
Stack 0 with items: ['0090016900_14062023036106', '0090016900_14062023036106', '0090016900_14062023036106']
Stack 1 with items: ['0090016900_14062023036106', '0090016900_14062023022699', '0090016900_14062023022699']
Stack 2 with items: ['0090016900_14062023022699', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 3 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 4 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 5 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 6 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 7 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 8 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 9 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 10 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 11 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 12 with items: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 13 with items: ['0090016900_14062023022600', '0090016900_14062023022600', '0090016900_14062023022600']
Stack 14 with items: ['0090016900_14062023022600', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 15 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 16 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 17 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 18 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 19 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 20 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 21 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 22 with items: ['0090016900_14062023020695', '0090016900_14062023018102', '0090016900_14062023020695']
Stack 23 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 24 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 25 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 26 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 27 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 28 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 29 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 30 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 31 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 32 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 33 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 34 with items: ['0090016900_14062023018102', '0090016900_14062023018102', '0090016900_14062023018102']
Stack 35 with items: ['0090016900_14062023018102', '0090016900_14062023015375', '0090016900_14062023018102']
Stack 36 with items: ['0090016900_14062023015375', '0090016900_14062023015375', '0090016900_14062023015375']
Stack 37 with items: ['0090016900_14062023015375', '0090016900_14062023008623', '0090016900_14062023008623']
Stack 38 with items: ['0090016900_14062023008623', '0090016900_14062023008623', '0090016900_14062023008623']
Stack 39 with items: ['0090016900_14062023003731', '0090016900_14062023003731', '0090016900_14062023003731']
Stack 40 with items: ['0090016900_14062023003731', '0090016900_14062023003731', '0090016900_14062023003731']
Stack 41 with items: ['0090016900_14062023003731', '0090016900_14062023003731', '0090016900_14062023003731']
Stack 42 with items: ['0090016900_14062023003731', '0090016900_14062023003731', '0090016900_14062023003731']
Stack 43 with items: ['0090016900_14062023003731', '0090016900_14062023003731', '0090016900_14062023003731']
Stack 44 with items: ['0090016900_14062023003731', '0090016900_14062023003731', '0090016900_14062023003731']
Stack 45 with items: ['0090016900_14062023003731', '0090016900_14062023003731', '0090016900_14062023003731']
Stack 46 with items: ['0090016900_14062023003731', '0090016900_14062023003731', '0090016900_14062023003731']
Stacks not packed:
Stack 3 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 4 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 5 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 6 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 7 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 8 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 9 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 10 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 11 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 12 missing: ['0090016900_14062023022611', '0090016900_14062023022611', '0090016900_14062023022611']
Stack 13 missing: ['0090016900_14062023022600', '0090016900_14062023022600', '0090016900_14062023022600']
Stack 14 missing: ['0090016900_14062023022600', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 15 missing: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 16 missing: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 17 missing: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 18 missing: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 19 missing: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 20 missing: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 21 missing: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 37 missing: ['0090016900_14062023015375', '0090016900_14062023008623', '0090016900_14062023008623']
