dataset: C
instance: TA3
+-----------+
2D Packing Heuristic in Truck P095382501
Min2DVol: 34.18836000000001 [m2]
Stack 0 with items: ['0090038300_28022023020670', '0090038300_28022023020670']
Stack 1 with items: ['0090038300_28022023012317', '0090038300_28022023012317']
Stack 2 with items: ['0090038300_28022023000413', '0090038300_28022023027174']
Stack 3 with items: ['0090038300_28022023020670', '0090038300_28022023000814']
Stack 4 with items: ['0090038300_28022023018982', '0090038300_28022023002109']
Stack 5 with items: ['0090038300_28022023026727', '0090038300_28022023026727']
Stack 6 with items: ['0090038300_28022023027945', '0090038300_28022023013331', '0090038300_28022023027945']
Stack 7 with items: ['0090038300_28022023027945', '0090038300_28022023027945', '0090038300_28022023027945']
Stack 8 with items: ['0090038300_28022023029103', '0090038300_28022023008563', '0090038300_28022023008563']
Stack 9 with items: ['0090038300_28022023003114', '0090038300_28022023008612', '0090038300_28022023008612']
Stack 10 with items: ['0090038300_28022023021484', '0090038300_28022023008612', '0090038300_28022023008612']
Stack 11 with items: ['0090038300_28022023017953', '0090038300_28022023008563', '0090038300_28022023008563']
Stack 12 with items: ['0090038300_28022023008563', '0090038300_28022023008563', '0090038300_28022023008563']
Stack 13 with items: ['0090038300_28022023027945', '0090038300_28022023027945', '0090038300_28022023027945']
Stack 14 with items: ['0090038300_28022023030233', '0090038300_28022023030233', '0090038300_28022023030233']
Stack 15 with items: ['0090038300_28022023030012', '0090038300_28022023030012', '0090038300_28022023030012']
Stack 16 with items: ['0090038300_28022023028556', '0090038300_28022023028556', '0090038300_28022023028556']
Stack 17 with items: ['0090038300_28022023027035', '0090038300_28022023026533', '0090038300_28022023026129']
Stack 18 with items: ['0090038300_28022023025269', '0090038300_28022023024194', '0090038300_28022023023246']
Stack 19 with items: ['0090038300_28022023023246', '0090038300_28022023017826', '0090038300_28022023023246']
Stack 20 with items: ['0090038300_28022023016218', '0090038300_28022023014613', '0090038300_28022023016218']
Stack 21 with items: ['0090038300_28022023014613', '0090038300_28022023013213', '0090038300_28022023014613']
Stack 22 with items: ['0090038300_28022023011016', '0090038300_28022023010756', '0090038300_28022023006943']
Stacks not packed:
Stack 15 missing: ['0090038300_28022023030012', '0090038300_28022023030012', '0090038300_28022023030012']
