dataset: X
instance: TR6
+-----------+
2D Packing Heuristic in Truck P220421805
Min2DVol: 31.254179999999987 [m2]
Stack 0 with items: ['0090017000_14062023001709', '0090017000_14062023017092']
Stack 1 with items: ['0090017000_14062023040672', '0090017000_14062023024938']
Stack 2 with items: ['0090017000_14062023001961', '0090017000_14062023036826']
Stack 3 with items: ['0090017000_14062023044718', '0090017000_14062023042886', '0090017000_14062023042886']
Stack 4 with items: ['0090017000_14062023042127', '0090017000_14062023040385', '0090017000_14062023040385']
Stack 5 with items: ['0090017000_14062023040385', '0090017000_14062023040385', '0090017000_14062023040385']
Stack 6 with items: ['0090017000_14062023040385', '0090017000_14062023040385', '0090017000_14062023040385']
Stack 7 with items: ['0090017000_14062023040089', '0090017000_14062023035934', '0090017000_14062023040089']
Stack 8 with items: ['0090017000_14062023035934', '0090017000_14062023033018', '0090017000_14062023035934']
Stack 9 with items: ['0090017000_14062023031575', '0090017000_14062023031575', '0090017000_14062023031575']
Stack 10 with items: ['0090017000_14062023031575', '0090017000_14062023031575', '0090017000_14062023031575']
Stack 11 with items: ['0090017000_14062023031575', '0090017000_14062023031575', '0090017000_14062023031575']
Stack 12 with items: ['0090017000_14062023031575', '0090017000_14062023031575', '0090017000_14062023031575']
Stack 13 with items: ['0090017000_14062023031575', '0090017000_14062023031575', '0090017000_14062023031575']
Stack 14 with items: ['0090017000_14062023031575', '0090017000_14062023027004', '0090017000_14062023031575']
Stack 15 with items: ['0090017000_14062023027004', '0090017000_14062023027004', '0090017000_14062023027004']
Stack 16 with items: ['0090017000_14062023027004', '0090017000_14062023027004', '0090017000_14062023027004']
Stack 17 with items: ['0090017000_14062023027004', '0090017000_14062023027004', '0090017000_14062023027004']
Stack 18 with items: ['0090017000_14062023027004', '0090017000_14062023027004', '0090017000_14062023027004']
Stack 19 with items: ['0090017000_14062023027004', '0090017000_14062023027004', '0090017000_14062023027004']
Stack 20 with items: ['0090017000_14062023026219', '0090017000_14062023026219', '0090017000_14062023026219']
Stack 21 with items: ['0090017000_14062023026219', '0090017000_14062023024764', '0090017000_14062023026219']
Stack 22 with items: ['0090017000_14062023010718', '0090017000_14062023003185', '0090017000_14062023010718']
Stack 23 with items: ['0090017000_14062023003185', '0090017000_14062023002365', '0090017000_14062023003185']
Stack 24 with items: ['0090017000_14062023002365', '0090017000_14062023002365', '0090017000_14062023002365']
Stack 25 with items: ['0090017000_14062023002365', '0090017000_14062023002365', '0090017000_14062023002365']
Heuristic packed all stacks
