dataset: B
instance: SA2
+-----------+
2D Packing Heuristic in Truck P339050811
Min2DVol: 31.45806 [m2]
Stack 0 with items: ['0090017100_26102022004578', '0090017100_26102022000879']
Stack 1 with items: ['0090017100_26102022009734', '0090017100_26102022009734']
Stack 2 with items: ['0090017100_26102022009734', '0090017100_26102022009734']
Stack 3 with items: ['0090017100_26102022009734', '0090017100_26102022009734']
Stack 4 with items: ['0090017100_26102022009734', '0090017100_26102022009734']
Stack 5 with items: ['0090017100_26102022009734', '0090017100_26102022009734']
Stack 6 with items: ['0090017100_26102022009734', '0090017100_26102022009734']
Stack 7 with items: ['0090017100_26102022009734', '0090017100_26102022009734']
Stack 8 with items: ['0090017100_26102022005519', '0090017100_26102022005519']
Stack 9 with items: ['0090017100_26102022005519', '0090017100_26102022005519']
Stack 10 with items: ['0090017100_26102022005519', '0090017100_26102022005519']
Stack 11 with items: ['0090017100_26102022005519', '0090017100_26102022005519']
Stack 12 with items: ['0090017100_26102022005519', '0090017100_26102022005519']
Stack 13 with items: ['0090017100_26102022005519', '0090017100_26102022005519']
Stack 14 with items: ['0090017100_26102022005519', '0090017100_26102022005519']
Stacks not packed:
Stack 0 missing: ['0090017100_26102022004578', '0090017100_26102022000879']
