dataset: C
instance: SA3
+-----------+
2D Packing Heuristic in Truck P072050623
Min2DVol: 31.23611999999999 [m2]
Stack 0 with items: ['0090017100_28022023003464', '0090017100_28022023000076']
Stack 1 with items: ['0090017100_28022023021328', '0090017100_28022023023874']
Stack 2 with items: ['0090017100_28022023027718', '0090017100_28022023027718', '0090017100_28022023027718']
Stack 3 with items: ['0090017100_28022023027718', '0090017100_28022023027718', '0090017100_28022023027718']
Stack 4 with items: ['0090017100_28022023022796', '0090017100_28022023022796', '0090017100_28022023022796']
Stack 5 with items: ['0090017100_28022023021525', '0090017100_28022023021525', '0090017100_28022023021525']
Stack 6 with items: ['0090017100_28022023021280', '0090017100_28022023021280', '0090017100_28022023021280']
Stack 7 with items: ['0090017100_28022023019970', '0090017100_28022023019970', '0090017100_28022023019970']
Stack 8 with items: ['0090017100_28022023019970', '0090017100_28022023019970', '0090017100_28022023019970']
Stack 9 with items: ['0090017100_28022023019066', '0090017100_28022023019066', '0090017100_28022023019066']
Stack 10 with items: ['0090017100_28022023016918', '0090017100_28022023016918', '0090017100_28022023016918']
Stack 11 with items: ['0090017100_28022023015600', '0090017100_28022023015600', '0090017100_28022023015600']
Stack 12 with items: ['0090017100_28022023011248', '0090017100_28022023011248', '0090017100_28022023011248']
Stack 13 with items: ['0090017100_28022023008305', '0090017100_28022023008305', '0090017100_28022023008305']
Stack 14 with items: ['0090017100_28022023007682', '0090017100_28022023007682', '0090017100_28022023007682']
Stack 15 with items: ['0090017100_28022023007682', '0090017100_28022023007682', '0090017100_28022023007682']
Stack 16 with items: ['0090017100_28022023007682', '0090017100_28022023007682', '0090017100_28022023007682']
Stack 17 with items: ['0090017100_28022023007509', '0090017100_28022023007509', '0090017100_28022023007509']
Stack 18 with items: ['0090017100_28022023006587', '0090017100_28022023006587', '0090017100_28022023006587']
Stack 19 with items: ['0090017100_28022023004371', '0090017100_28022023004371', '0090017100_28022023004371']
Stack 20 with items: ['0090017100_28022023004371', '0090017100_28022023004371', '0090017100_28022023004371']
Stack 21 with items: ['0090017100_28022023002287', '0090017100_28022023002287', '0090017100_28022023002287']
Stack 22 with items: ['0090017100_28022023002287', '0090017100_28022023002287', '0090017100_28022023002287']
Stack 23 with items: ['0090017100_28022023002287', '0090017100_28022023002287', '0090017100_28022023002287']
Stack 24 with items: ['0090017100_28022023001374', '0090017100_28022023001374', '0090017100_28022023001374']
Stack 25 with items: ['0090017100_28022023001105', '0090017100_28022023001105', '0090017100_28022023001105']
Heuristic packed all stacks
