dataset: A
instance: VA2
+-----------+
2D Packing Heuristic in Truck P209570201
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0091017300_03072022013184', '0091017300_03072022013184', '0091017300_03072022013184']
Stack 1 with items: ['0091017300_03072022013184', '0091017300_03072022013123', '0091017300_03072022013184']
Stack 2 with items: ['0091017300_03072022013123', '0091017300_03072022010601', '0091017300_03072022010601']
Stack 3 with items: ['0091017300_03072022010601', '0091017300_03072022010043', '0091017300_03072022010043']
Stack 4 with items: ['0091017300_03072022010043', '0091017300_03072022010043', '0091017300_03072022010043']
Stack 5 with items: ['0091017300_03072022010043', '0091017300_03072022008667', '0091017300_03072022010043']
Stack 6 with items: ['0091017300_03072022008667', '0091017300_03072022007816', '0091017300_03072022007816']
Stack 7 with items: ['0091017300_03072022007816', '0091017300_03072022007816', '0091017300_03072022007816']
Stack 8 with items: ['0091017300_03072022007816', '0091017300_03072022007816', '0091017300_03072022007816']
Stack 9 with items: ['0091017300_03072022007816', '0091017300_03072022007816', '0091017300_03072022007816']
Stack 10 with items: ['0091017300_03072022007816', '0091017300_03072022001814', '0091017300_03072022001814']
Stack 11 with items: ['0091017300_03072022001814', '0091017300_03072022001814', '0091017300_03072022001814']
Stack 12 with items: ['0091017300_03072022001814', '0091017300_03072022001814', '0091017300_03072022001814']
Stack 13 with items: ['0091017300_03072022001814', '0091017300_03072022001814', '0091017300_03072022001814']
Stack 14 with items: ['0091017300_03072022004693', '0091017300_03072022004693', '0091017300_03072022012494']
Stack 15 with items: ['0091017300_03072022013703', '0091017300_03072022013703', '0091017300_03072022013703']
Stack 16 with items: ['0091017300_03072022004693', '0091017300_03072022004693', '0091017300_03072022004693']
Stack 17 with items: ['0091017300_03072022004693', '0091017300_03072022004693', '0091017300_03072022004693']
Stack 18 with items: ['0091017300_03072022012494', '0091017300_03072022012494', '0091017300_03072022013703']
Stack 19 with items: ['0091017300_03072022012494', '0091017300_03072022005973', '0091017300_03072022012494']
Stack 20 with items: ['0091017300_03072022013703', '0091017300_03072022005973', '0091017300_03072022013703']
Stack 21 with items: ['0091017300_03072022005973', '0091017300_03072022005973', '0091017300_03072022005973']
Stack 22 with items: ['0091017300_03072022012494', '0091017300_03072022013703', '0091017300_03072022013703']
Stack 23 with items: ['0091017300_03072022013703', '0091017300_03072022012494', '0091017300_03072022012494']
Stack 24 with items: ['0091017300_03072022005973', '0091017300_03072022005973', '0091017300_03072022005973']
Stack 25 with items: ['0091017300_03072022004693']
Heuristic packed all stacks
