dataset: X
instance: SA3
+-----------+
2D Packing Heuristic in Truck P171150121
Min2DVol: 31.920000000000005 [m2]
Stack 0 with items: ['0090017100_08062023025110', '0090017100_08062023025110']
Stack 1 with items: ['0090017100_08062023025110', '0090017100_08062023010715']
Stack 2 with items: ['0090017100_08062023010715', '0090017100_08062023009885']
Stack 3 with items: ['0090017100_08062023009885', '0090017100_08062023009885']
Stack 4 with items: ['0090017100_08062023009885', '0090017100_08062023009885']
Stack 5 with items: ['0090017100_08062023009885', '0090017100_08062023009885']
Stack 6 with items: ['0090017100_08062023009885', '0090017100_08062023009885']
Stack 7 with items: ['0090017100_08062023009885', '0090017100_08062023009885']
Stack 8 with items: ['0090017100_08062023009885', '0090017100_08062023008749']
Stack 9 with items: ['0090017100_08062023008749', '0090017100_08062023008749']
Stack 10 with items: ['0090017100_08062023008749', '0090017100_08062023008749']
Stack 11 with items: ['0090017100_08062023008749', '0090017100_08062023008749']
Stack 12 with items: ['0090017100_08062023004867', '0090017100_08062023004867']
Stack 13 with items: ['0090017100_08062023004867', '0090017100_08062023004867']
Heuristic packed all stacks
