dataset: C
instance: SA
+-----------+
2D Packing Heuristic in Truck P086056111
Min2DVol: 27.65417999999999 [m2]
Stack 0 with items: ['0090017100_27022023000998', '0090017100_27022023001413']
Stack 1 with items: ['0090017100_27022023028278', '0090017100_27022023028278']
Stack 2 with items: ['0090017100_27022023007511', '0090017100_27022023007511']
Stack 3 with items: ['0090017100_27022023035470', '0090017100_27022023035470', '0090017100_27022023035470']
Stack 4 with items: ['0090017100_27022023035470', '0090017100_27022023035470', '0090017100_27022023035470']
Stack 5 with items: ['0090017100_27022023035470', '0090017100_27022023033470', '0090017100_27022023035470']
Stack 6 with items: ['0090017100_27022023032128', '0090017100_27022023029135', '0090017100_27022023032128']
Stack 7 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 8 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 9 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 10 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 11 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 12 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 13 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 14 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 15 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 16 with items: ['0090017100_27022023029135', '0090017100_27022023029135', '0090017100_27022023029135']
Stack 17 with items: ['0090017100_27022023026529', '0090017100_27022023026529', '0090017100_27022023026529']
Stack 18 with items: ['0090017100_27022023026529', '0090017100_27022023026529', '0090017100_27022023026529']
Stack 19 with items: ['0090017100_27022023026529', '0090017100_27022023026529', '0090017100_27022023026529']
Stack 20 with items: ['0090017100_27022023011674', '0090017100_27022023011674', '0090017100_27022023011674']
Stack 21 with items: ['0090017100_27022023011674', '0090017100_27022023005310', '0090017100_27022023011674']
Stack 22 with items: ['0090017100_27022023005310', '0090017100_27022023005310', '0090017100_27022023005310']
Heuristic packed all stacks
