dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P186066805
Min2DVol: 31.344479999999987 [m2]
Stack 0 with items: ['0090016900_14062023030409']
Stack 1 with items: ['0090016900_14062023030409']
Stack 2 with items: ['0090016900_14062023042180']
Stack 3 with items: ['0090016900_14062023042180']
Stack 4 with items: ['0090016900_14062023042180']
Stack 5 with items: ['0090016900_14062023042180']
Stack 6 with items: ['0090016900_14062023005323', '0090016900_14062023032790']
Stack 7 with items: ['0090016900_14062023025067', '0090016900_14062023025067']
Stack 8 with items: ['0090016900_14062023033104', '0090016900_14062023033104', '0090016900_14062023033104']
Stack 9 with items: ['0090016900_14062023033104', '0090016900_14062023033104', '0090016900_14062023033104']
Stack 10 with items: ['0090016900_14062023033104', '0090016900_14062023033104', '0090016900_14062023033104']
Stack 11 with items: ['0090016900_14062023030947', '0090016900_14062023030947', '0090016900_14062023030947']
Stack 12 with items: ['0090016900_14062023030947', '0090016900_14062023030947', '0090016900_14062023030947']
Stack 13 with items: ['0090016900_14062023030947', '0090016900_14062023030947', '0090016900_14062023030947']
Stack 14 with items: ['0090016900_14062023030947', '0090016900_14062023030947', '0090016900_14062023030947']
Stack 15 with items: ['0090016900_14062023030947', '0090016900_14062023030947', '0090016900_14062023030947']
Stack 16 with items: ['0090016900_14062023030947', '0090016900_14062023030947', '0090016900_14062023030947']
Stack 17 with items: ['0090016900_14062023026473', '0090016900_14062023026473', '0090016900_14062023026473']
Stack 18 with items: ['0090016900_14062023026473', '0090016900_14062023026473', '0090016900_14062023026473']
Stack 19 with items: ['0090016900_14062023026473', '0090016900_14062023026473', '0090016900_14062023026473']
Stack 20 with items: ['0090016900_14062023026473', '0090016900_14062023026473', '0090016900_14062023026473']
Stack 21 with items: ['0090016900_14062023026473', '0090016900_14062023026473', '0090016900_14062023026473']
Stack 22 with items: ['0090016900_14062023026473', '0090016900_14062023026473', '0090016900_14062023026473']
Stack 23 with items: ['0090016900_14062023026473', '0090016900_14062023026473', '0090016900_14062023026473']
Stack 24 with items: ['0090016900_14062023021879', '0090016900_14062023021879', '0090016900_14062023021879']
Stack 25 with items: ['0090016900_14062023021879', '0090016900_14062023021879', '0090016900_14062023021879']
Heuristic packed all stacks
