dataset: X
instance: SA5
+-----------+
2D Packing Heuristic in Truck P178050703
Min2DVol: 31.23611999999999 [m2]
Stack 0 with items: ['0090017100_14062023002452', '0090017100_14062023001028']
Stack 1 with items: ['0090017100_14062023017492', '0090017100_14062023026446']
Stack 2 with items: ['0090017100_14062023029514', '0090017100_14062023029514', '0090017100_14062023029514']
Stack 3 with items: ['0090017100_14062023027263', '0090017100_14062023027263', '0090017100_14062023027263']
Stack 4 with items: ['0090017100_14062023027263', '0090017100_14062023027263', '0090017100_14062023027263']
Stack 5 with items: ['0090017100_14062023024577', '0090017100_14062023024389', '0090017100_14062023022455']
Stack 6 with items: ['0090017100_14062023022455', '0090017100_14062023019978', '0090017100_14062023022455']
Stack 7 with items: ['0090017100_14062023020020', '0090017100_14062023020020', '0090017100_14062023020020']
Stack 8 with items: ['0090017100_14062023020020', '0090017100_14062023020020', '0090017100_14062023020020']
Stack 9 with items: ['0090017100_14062023020020', '0090017100_14062023020020', '0090017100_14062023020020']
Stack 10 with items: ['0090017100_14062023019462', '0090017100_14062023019462', '0090017100_14062023019462']
Stack 11 with items: ['0090017100_14062023019462', '0090017100_14062023019462', '0090017100_14062023019462']
Stack 12 with items: ['0090017100_14062023019053', '0090017100_14062023019053', '0090017100_14062023019053']
Stack 13 with items: ['0090017100_14062023017806', '0090017100_14062023017806', '0090017100_14062023017806']
Stack 14 with items: ['0090017100_14062023017409', '0090017100_14062023017409', '0090017100_14062023017409']
Stack 15 with items: ['0090017100_14062023017409', '0090017100_14062023017409', '0090017100_14062023017409']
Stack 16 with items: ['0090017100_14062023017409', '0090017100_14062023017409', '0090017100_14062023017409']
Stack 17 with items: ['0090017100_14062023012873', '0090017100_14062023012873', '0090017100_14062023012873']
Stack 18 with items: ['0090017100_14062023012473', '0090017100_14062023012473', '0090017100_14062023012473']
Stack 19 with items: ['0090017100_14062023009980', '0090017100_14062023009980', '0090017100_14062023009980']
Stack 20 with items: ['0090017100_14062023007303', '0090017100_14062023007303', '0090017100_14062023007303']
Stack 21 with items: ['0090017100_14062023007303', '0090017100_14062023007303', '0090017100_14062023007303']
Stack 22 with items: ['0090017100_14062023005906', '0090017100_14062023005906', '0090017100_14062023005906']
Stack 23 with items: ['0090017100_14062023003396', '0090017100_14062023003396', '0090017100_14062023003396']
Stack 24 with items: ['0090017100_14062023002387', '0090017100_14062023002387', '0090017100_14062023002387']
Stack 25 with items: ['0090017100_14062023002387', '0090017100_14062023002387', '0090017100_14062023002387']
Heuristic packed all stacks
