dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P192240703
Min2DVol: 16.320000000000007 [m2]
Stack 0 with items: ['0090016900_14062023038478', '0090016900_14062023029877', '0090016900_14062023038478']
Stack 1 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 2 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 3 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 4 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 5 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 6 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 7 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 8 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 9 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 10 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 11 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 12 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 13 with items: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 14 with items: ['0090016900_14062023029877', '0090016900_14062023008250', '0090016900_14062023008250']
Stack 15 with items: ['0090016900_14062023008250', '0090016900_14062023008250', '0090016900_14062023008250']
Stack 16 with items: ['0090016900_14062023008250']
Stacks not packed:
Stack 12 missing: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 13 missing: ['0090016900_14062023029877', '0090016900_14062023029877', '0090016900_14062023029877']
Stack 14 missing: ['0090016900_14062023029877', '0090016900_14062023008250', '0090016900_14062023008250']
Stack 15 missing: ['0090016900_14062023008250', '0090016900_14062023008250', '0090016900_14062023008250']
