dataset: X
instance: BY2
+-----------+
2D Packing Heuristic in Truck P192069901
Min2DVol: 20.39999999999999 [m2]
Stack 0 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 1 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 2 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 3 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 4 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 5 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 6 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 7 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 8 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 9 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 10 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 11 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 12 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 13 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 14 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 15 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Stack 16 with items: ['0090016900_08062023034095', '0090016900_08062023034095', '0090016900_08062023034095']
Heuristic packed all stacks
