dataset: C
instance: TA3
+-----------+
2D Packing Heuristic in Truck P076382801
Min2DVol: 30.839030000000026 [m2]
Stack 0 with items: ['0090038300_28022023001050', '0090038300_28022023001050']
Stack 1 with items: ['0090038300_28022023030789', '0090038300_28022023030789', '0090038300_28022023030789']
Stack 2 with items: ['0090038300_28022023030789', '0090038300_28022023030506', '0090038300_28022023030506']
Stack 3 with items: ['0090038300_28022023030506', '0090038300_28022023030506', '0090038300_28022023030506']
Stack 4 with items: ['0090038300_28022023025633', '0090038300_28022023025633', '0090038300_28022023025633']
Stack 5 with items: ['0090038300_28022023025633', '0090038300_28022023025633', '0090038300_28022023025633']
Stack 6 with items: ['0090038300_28022023025633', '0090038300_28022023025633', '0090038300_28022023025633']
Stack 7 with items: ['0090038300_28022023025633', '0090038300_28022023025633', '0090038300_28022023025633']
Stack 8 with items: ['0090038300_28022023025633', '0090038300_28022023017179', '0090038300_28022023025633']
Stack 9 with items: ['0090038300_28022023017179', '0090038300_28022023017179', '0090038300_28022023017179']
Stack 10 with items: ['0090038300_28022023017179', '0090038300_28022023016964', '0090038300_28022023017179']
Stack 11 with items: ['0090038300_28022023016964', '0090038300_28022023016964', '0090038300_28022023016964']
Stack 12 with items: ['0090038300_28022023016964', '0090038300_28022023016964', '0090038300_28022023016964']
Stack 13 with items: ['0090038300_28022023016964', '0090038300_28022023016490', '0090038300_28022023016964']
Stack 14 with items: ['0090038300_28022023016490', '0090038300_28022023016324', '0090038300_28022023016324']
Stack 15 with items: ['0090038300_28022023016324', '0090038300_28022023016093', '0090038300_28022023016324']
Stack 16 with items: ['0090038300_28022023012042', '0090038300_28022023011755', '0090038300_28022023012042']
Stack 17 with items: ['0090038300_28022023011755', '0090038300_28022023011755', '0090038300_28022023011755']
Stack 18 with items: ['0090038300_28022023011755', '0090038300_28022023009760', '0090038300_28022023009760']
Stack 19 with items: ['0090038300_28022023009760', '0090038300_28022023009760', '0090038300_28022023009760']
Stack 20 with items: ['0090038300_28022023009760', '0090038300_28022023009760', '0090038300_28022023009760']
Stack 21 with items: ['0090038300_28022023008394', '0090038300_28022023007884', '0090038300_28022023005743']
Stack 22 with items: ['0090038300_28022023005743', '0090038300_28022023004962', '0090038300_28022023004962']
Stack 23 with items: ['0090038300_28022023004849', '0090038300_28022023004780', '0090038300_28022023004478']
Stack 24 with items: ['0090038300_28022023004191', '0090038300_28022023003674', '0090038300_28022023003473']
Stack 25 with items: ['0090038300_28022023003473', '0090038300_28022023002315', '0090038300_28022023002315']
Stack 26 with items: ['0090038300_28022023002315', '0090038300_28022023002297', '0090038300_28022023001963']
Stack 27 with items: ['0090038300_28022023002691', '0090038300_28022023009542']
Stack 28 with items: ['0090038300_28022023030954', '0090038300_28022023030954', '0090038300_28022023030954']
Stack 29 with items: ['0090038300_28022023011998', '0090038300_28022023015581', '0090038300_28022023015581']
Stack 30 with items: ['0090038300_28022023015581', '0090038300_28022023015581', '0090038300_28022023015581']
Stack 31 with items: ['0090038300_28022023025681', '0090038300_28022023015652', '0090038300_28022023025681']
Stack 32 with items: ['0090038300_28022023015652', '0090038300_28022023015652', '0090038300_28022023015652']
Stack 33 with items: ['0090038300_28022023015652', '0090038300_28022023015652', '0090038300_28022023025681']
Stacks not packed:
Stack 0 missing: ['0090038300_28022023001050', '0090038300_28022023001050']
Stack 1 missing: ['0090038300_28022023030789', '0090038300_28022023030789', '0090038300_28022023030789']
Stack 10 missing: ['0090038300_28022023017179', '0090038300_28022023016964', '0090038300_28022023017179']
Stack 11 missing: ['0090038300_28022023016964', '0090038300_28022023016964', '0090038300_28022023016964']
Stack 12 missing: ['0090038300_28022023016964', '0090038300_28022023016964', '0090038300_28022023016964']
Stack 13 missing: ['0090038300_28022023016964', '0090038300_28022023016490', '0090038300_28022023016964']
Stack 14 missing: ['0090038300_28022023016490', '0090038300_28022023016324', '0090038300_28022023016324']
Stack 16 missing: ['0090038300_28022023012042', '0090038300_28022023011755', '0090038300_28022023012042']
Stack 17 missing: ['0090038300_28022023011755', '0090038300_28022023011755', '0090038300_28022023011755']
Stack 18 missing: ['0090038300_28022023011755', '0090038300_28022023009760', '0090038300_28022023009760']
Stack 19 missing: ['0090038300_28022023009760', '0090038300_28022023009760', '0090038300_28022023009760']
Stack 20 missing: ['0090038300_28022023009760', '0090038300_28022023009760', '0090038300_28022023009760']
Stack 21 missing: ['0090038300_28022023008394', '0090038300_28022023007884', '0090038300_28022023005743']
Stack 22 missing: ['0090038300_28022023005743', '0090038300_28022023004962', '0090038300_28022023004962']
Stack 24 missing: ['0090038300_28022023004191', '0090038300_28022023003674', '0090038300_28022023003473']
