dataset: C
instance: MA
+-----------+
2D Packing Heuristic in Truck P082034301
Min2DVol: 31.679999999999993 [m2]
Stack 0 with items: ['0090016200_27022023026071', '0090016200_27022023026071', '0090016200_27022023026071']
Stack 1 with items: ['0090016200_27022023010883', '0090016200_27022023010883', '0090016200_27022023010883']
Stack 2 with items: ['0090016200_27022023010883', '0090016200_27022023010883', '0090016200_27022023010883']
Stack 3 with items: ['0090016200_27022023010883', '0090016200_27022023010883', '0090016200_27022023010883']
Stack 4 with items: ['0090016200_27022023010883', '0090016200_27022023010883', '0090016200_27022023010883']
Stack 5 with items: ['0090016200_27022023010883', '0090016200_27022023010883', '0090016200_27022023010883']
Stack 6 with items: ['0090016200_27022023010883', '0090016200_27022023010883', '0090016200_27022023010883']
Stack 7 with items: ['0090016200_27022023010883', '0090016200_27022023010883', '0090016200_27022023010883']
Stack 8 with items: ['0090016200_27022023010883', '0090016200_27022023010883', '0090016200_27022023010883']
Stack 9 with items: ['0090016200_27022023004119', '0090016200_27022023004119', '0090016200_27022023004119']
Stack 10 with items: ['0090016200_27022023004119', '0090016200_27022023004119', '0090016200_27022023004119']
Heuristic packed all stacks
