dataset: X
instance: TR5
+-----------+
2D Packing Heuristic in Truck P202420405
Min2DVol: 31.23611999999999 [m2]
Stack 0 with items: ['0090017000_14062023037815', '0090017000_14062023036769']
Stack 1 with items: ['0090017000_14062023005491', '0090017000_14062023000498']
Stack 2 with items: ['0090017000_14062023043104', '0090017000_14062023042999', '0090017000_14062023043104']
Stack 3 with items: ['0090017000_14062023040289', '0090017000_14062023040289', '0090017000_14062023040289']
Stack 4 with items: ['0090017000_14062023040289', '0090017000_14062023040289', '0090017000_14062023040289']
Stack 5 with items: ['0090017000_14062023040289', '0090017000_14062023040289', '0090017000_14062023040289']
Stack 6 with items: ['0090017000_14062023040289', '0090017000_14062023037129', '0090017000_14062023037129']
Stack 7 with items: ['0090017000_14062023040168', '0090017000_14062023040168', '0090017000_14062023040168']
Stack 8 with items: ['0090017000_14062023040168', '0090017000_14062023040168', '0090017000_14062023040168']
Stack 9 with items: ['0090017000_14062023040168', '0090017000_14062023034872', '0090017000_14062023040168']
Stack 10 with items: ['0090017000_14062023037129', '0090017000_14062023037129', '0090017000_14062023037129']
Stack 11 with items: ['0090017000_14062023037129', '0090017000_14062023037129', '0090017000_14062023037129']
Stack 12 with items: ['0090017000_14062023037129', '0090017000_14062023037129', '0090017000_14062023037129']
Stack 13 with items: ['0090017000_14062023037129', '0090017000_14062023034176', '0090017000_14062023037129']
Stack 14 with items: ['0090017000_14062023027263', '0090017000_14062023027263', '0090017000_14062023027263']
Stack 15 with items: ['0090017000_14062023027263', '0090017000_14062023027263', '0090017000_14062023027263']
Stack 16 with items: ['0090017000_14062023027263', '0090017000_14062023025491', '0090017000_14062023027263']
Stack 17 with items: ['0090017000_14062023025491', '0090017000_14062023022357', '0090017000_14062023022357']
Stack 18 with items: ['0090017000_14062023022357', '0090017000_14062023022357', '0090017000_14062023022357']
Stack 19 with items: ['0090017000_14062023022357', '0090017000_14062023017415', '0090017000_14062023014259']
Stack 20 with items: ['0090017000_14062023014259', '0090017000_14062023014259', '0090017000_14062023014259']
Stack 21 with items: ['0090017000_14062023009685', '0090017000_14062023006348', '0090017000_14062023009685']
Stack 22 with items: ['0090017000_14062023006348', '0090017000_14062023004759', '0090017000_14062023004759']
Stack 23 with items: ['0090017000_14062023004759', '0090017000_14062023004422', '0090017000_14062023004759']
Stack 24 with items: ['0090017000_14062023004219', '0090017000_14062023004219', '0090017000_14062023004219']
Stack 25 with items: ['0090017000_14062023004219', '0090017000_14062023004219', '0090017000_14062023004219']
Heuristic packed all stacks
