dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P200061909
Min2DVol: 29.673600000000018 [m2]
Stack 0 with items: ['0090016900_14062023004862', '0090016900_14062023004862']
Stack 1 with items: ['0090016900_14062023004862', '0090016900_14062023004862']
Stack 2 with items: ['0090016900_14062023043803', '0090016900_14062023043803']
Stack 3 with items: ['0090016900_14062023004862', '0090016900_14062023004862']
Stack 4 with items: ['0090016900_14062023010338', '0090016900_14062023010338']
Stack 5 with items: ['0090016900_14062023043803', '0090016900_14062023043803']
Stack 6 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 7 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 8 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 9 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 10 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 11 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 12 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 13 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 14 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 15 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 16 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 17 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 18 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 19 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 20 with items: ['0090016900_14062023028816', '0090016900_14062023028816', '0090016900_14062023028816']
Stack 21 with items: ['0090016900_14062023028816', '0090016900_14062023014703', '0090016900_14062023005359']
Stack 22 with items: ['0090016900_14062023014211', '0090016900_14062023014211', '0090016900_14062023014211']
Stack 23 with items: ['0090016900_14062023012932', '0090016900_14062023012932', '0090016900_14062023012932']
Stack 24 with items: ['0090016900_14062023028150', '0090016900_14062023028150', '0090016900_14062023028150']
Stack 25 with items: ['0090016900_14062023042578', '0090016900_14062023042578', '0090016900_14062023042578']
Stack 26 with items: ['0090016900_14062023028150', '0090016900_14062023028150', '0090016900_14062023028150']
Stack 27 with items: ['0090016900_14062023028150', '0090016900_14062023028150', '0090016900_14062023028150']
Stack 28 with items: ['0090016900_14062023042578', '0090016900_14062023042578', '0090016900_14062023042578']
Stack 29 with items: ['0090016900_14062023042578', '0090016900_14062023042578', '0090016900_14062023042578']
Heuristic packed all stacks
