dataset: A
instance: DO2
+-----------+
2D Packing Heuristic in Truck P202223107
Min2DVol: 31.33545000000003 [m2]
Stack 0 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 1 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 2 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 3 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 4 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 5 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 6 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 7 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 8 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 9 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 10 with items: ['0090019100_03072022005284', '0090019100_03072022003819']
Stack 11 with items: ['0090019100_03072022004280', '0090019100_03072022004280']
Stack 12 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 13 with items: ['0090019100_03072022001878', '0090019100_03072022004280']
Stack 14 with items: ['0090019100_03072022005284', '0090019100_03072022005284']
Stack 15 with items: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 16 with items: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 17 with items: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 18 with items: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 19 with items: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 20 with items: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 21 with items: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 22 with items: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 23 with items: ['0090019100_03072022007056', '0090019100_03072022007056', '0090019100_03072022007056']
Stack 24 with items: ['0090019100_03072022007056', '0090019100_03072022007056', '0090019100_03072022007056']
Stack 25 with items: ['0090019100_03072022007056', '0090019100_03072022007056', '0090019100_03072022007056']
Stack 26 with items: ['0090019100_03072022007056', '0090019100_03072022007056', '0090019100_03072022007056']
Stack 27 with items: ['0090019100_03072022007056', '0090019100_03072022007056', '0090019100_03072022007056']
Stack 28 with items: ['0090019100_03072022007056', '0090019100_03072022007056', '0090019100_03072022007056']
Stack 29 with items: ['0090019100_03072022007056', '0090019100_03072022007056', '0090019100_03072022007056']
Stack 30 with items: ['0090019100_03072022006848', '0090019100_03072022006848', '0090019100_03072022006848']
Stack 31 with items: ['0090019100_03072022006848', '0090019100_03072022006848', '0090019100_03072022006848']
Stack 32 with items: ['0090019100_03072022006325', '0090019100_03072022006325', '0090019100_03072022006325']
Stack 33 with items: ['0090019100_03072022006325', '0090019100_03072022006325', '0090019100_03072022006325']
Stack 34 with items: ['0090019100_03072022004799', '0090019100_03072022004799', '0090019100_03072022004799']
Stack 35 with items: ['0090019100_03072022004799', '0090019100_03072022004799', '0090019100_03072022004799']
Stack 36 with items: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 37 with items: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 38 with items: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 39 with items: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 40 with items: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 41 with items: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 42 with items: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 43 with items: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 44 with items: ['0090019100_03072022002245', '0090019100_03072022002245', '0090019100_03072022002245']
Stack 45 with items: ['0090019100_03072022002245', '0090019100_03072022002245', '0090019100_03072022002245']
Stack 46 with items: ['0090019100_03072022002245', '0090019100_03072022002245', '0090019100_03072022002245']
Stack 47 with items: ['0090019100_03072022002245', '0090019100_03072022002245', '0090019100_03072022002245']
Stack 48 with items: ['0090019100_03072022002245', '0090019100_03072022002245', '0090019100_03072022002245']
Stack 49 with items: ['0090019100_03072022002245', '0090019100_03072022002245', '0090019100_03072022002245']
Stack 50 with items: ['0090019100_03072022002245', '0090019100_03072022002245', '0090019100_03072022002245']
Stack 51 with items: ['0090019100_03072022002245', '0090019100_03072022002245', '0090019100_03072022002245']
Stacks not packed:
Stack 15 missing: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 16 missing: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 17 missing: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 18 missing: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 19 missing: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 20 missing: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 21 missing: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 22 missing: ['0090019100_03072022007620', '0090019100_03072022007620', '0090019100_03072022007620']
Stack 30 missing: ['0090019100_03072022006848', '0090019100_03072022006848', '0090019100_03072022006848']
Stack 31 missing: ['0090019100_03072022006848', '0090019100_03072022006848', '0090019100_03072022006848']
Stack 32 missing: ['0090019100_03072022006325', '0090019100_03072022006325', '0090019100_03072022006325']
Stack 33 missing: ['0090019100_03072022006325', '0090019100_03072022006325', '0090019100_03072022006325']
Stack 34 missing: ['0090019100_03072022004799', '0090019100_03072022004799', '0090019100_03072022004799']
Stack 35 missing: ['0090019100_03072022004799', '0090019100_03072022004799', '0090019100_03072022004799']
Stack 40 missing: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 41 missing: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
Stack 42 missing: ['0090019100_03072022003396', '0090019100_03072022003396', '0090019100_03072022003396']
