dataset: C
instance: BY
+-----------+
2D Packing Heuristic in Truck P087069001
Min2DVol: 28.799999999999994 [m2]
Stack 0 with items: ['0090016900_27022023027982', '0090016900_27022023027982']
Stack 1 with items: ['0090016900_27022023027982', '0090016900_27022023027982']
Stack 2 with items: ['0090016900_27022023027982', '0090016900_27022023027982']
Stack 3 with items: ['0090016900_27022023027982', '0090016900_27022023027982']
Stack 4 with items: ['0090016900_27022023027982', '0090016900_27022023027982']
Stack 5 with items: ['0090016900_27022023027982', '0090016900_27022023027982']
Stack 6 with items: ['0090016900_27022023027982', '0090016900_27022023027982']
Stack 7 with items: ['0090016900_27022023018097', '0090016900_27022023018097']
Stack 8 with items: ['0090016900_27022023018097', '0090016900_27022023018097']
Stack 9 with items: ['0090016900_27022023018097', '0090016900_27022023018097']
Stack 10 with items: ['0090016900_27022023018097', '0090016900_27022023018097']
Stack 11 with items: ['0090016900_27022023018097', '0090016900_27022023018097']
Heuristic packed all stacks
