dataset: B
instance: CI2
+-----------+
2D Packing Heuristic in Truck P318402805
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090016800_26102022015265', '0090016800_26102022015265', '0090016800_26102022015265', '0090016800_26102022015265']
Stack 1 with items: ['0090016800_26102022015265', '0090016800_26102022015265', '0090016800_26102022015265', '0090016800_26102022015265']
Stack 2 with items: ['0090016800_26102022015265', '0090016800_26102022015265', '0090016800_26102022015265', '0090016800_26102022015265']
Stack 3 with items: ['0090016800_26102022014952', '0090016800_26102022014952', '0090016800_26102022014952', '0090016800_26102022014952']
Stack 4 with items: ['0090016800_26102022014952', '0090016800_26102022013959', '0090016800_26102022013959', '0090016800_26102022013959']
Stack 5 with items: ['0090016800_26102022013959', '0090016800_26102022013959', '0090016800_26102022013959', '0090016800_26102022013959']
Stack 6 with items: ['0090016800_26102022013959', '0090016800_26102022013959', '0090016800_26102022013959', '0090016800_26102022013959']
Stack 7 with items: ['0090016800_26102022013959', '0090016800_26102022013959', '0090016800_26102022013959', '0090016800_26102022013959']
Stack 8 with items: ['0090016800_26102022013959', '0090016800_26102022013959', '0090016800_26102022013959', '0090016800_26102022013959']
Stack 9 with items: ['0090016800_26102022013796', '0090016800_26102022013796', '0090016800_26102022013796', '0090016800_26102022013796']
Stack 10 with items: ['0090016800_26102022013542', '0090016800_26102022013542', '0090016800_26102022013542', '0090016800_26102022013542']
Stack 11 with items: ['0090016800_26102022013542', '0090016800_26102022002620', '0090016800_26102022002620', '0090016800_26102022013542']
Stack 12 with items: ['0090016800_26102022002620', '0090016800_26102022002620', '0090016800_26102022002620', '0090016800_26102022002620']
Stack 13 with items: ['0090016800_26102022002620', '0090016800_26102022002620', '0090016800_26102022002620', '0090016800_26102022002620']
Stack 14 with items: ['0090016800_26102022002620', '0090016800_26102022002620', '0090016800_26102022002620', '0090016800_26102022002620']
Stack 15 with items: ['0090016800_26102022002620', '0090016800_26102022002620', '0090016800_26102022002620', '0090016800_26102022002620']
Heuristic packed all stacks
