dataset: X
instance: DO4
+-----------+
2D Packing Heuristic in Truck P201144501
Min2DVol: 29.6088 [m2]
Stack 0 with items: ['0090019100_14062023007159', '0090019100_14062023007159']
Stack 1 with items: ['0090019100_14062023007159', '0090019100_14062023007159']
Stack 2 with items: ['0090019100_14062023007159', '0090019100_14062023007159']
Stack 3 with items: ['0090019100_14062023007159', '0090019100_14062023007159']
Stack 4 with items: ['0090019100_14062023007159', '0090019100_14062023007159']
Stack 5 with items: ['0090019100_14062023007159', '0090019100_14062023007159']
Stack 6 with items: ['0090019100_14062023007159', '0090019100_14062023004108']
Stack 7 with items: ['0090019100_14062023004108', '0090019100_14062023004108']
Stack 8 with items: ['0090019100_14062023004108', '0090019100_14062023004108']
Stack 9 with items: ['0090019100_14062023004108', '0090019100_14062023004108']
Stack 10 with items: ['0090019100_14062023004108', '0090019100_14062023001344']
Stack 11 with items: ['0090019100_14062023001344', '0090019100_14062023001344']
Stack 12 with items: ['0090019100_14062023001344', '0090019100_14062023001288']
Heuristic packed all stacks
