dataset: B
instance: BY2
+-----------+
2D Packing Heuristic in Truck P325066401
Min2DVol: 37.44000000000001 [m2]
Stack 0 with items: ['0090016900_26102022008648', '0090016900_26102022008648', '0090016900_26102022012833']
Stack 1 with items: ['0090016900_26102022004188', '0090016900_26102022008648', '0090016900_26102022008648']
Stack 2 with items: ['0090016900_26102022008648', '0090016900_26102022008434', '0090016900_26102022008648']
Stack 3 with items: ['0090016900_26102022010178', '0090016900_26102022004188']
Stack 4 with items: ['0090016900_26102022011400', '0090016900_26102022004188']
Stack 5 with items: ['0090016900_26102022013691', '0090016900_26102022000424']
Stack 6 with items: ['0090016900_26102022000424', '0090016900_26102022000424']
Stack 7 with items: ['0090016900_26102022010178']
Stack 8 with items: ['0090016900_26102022013224', '0090016900_26102022010469', '0090016900_26102022010469', '0090016900_26102022010469']
Stack 9 with items: ['0090016900_26102022010469', '0090016900_26102022010469', '0090016900_26102022010469', '0090016900_26102022010469']
Stack 10 with items: ['0090016900_26102022010469', '0090016900_26102022010220', '0090016900_26102022010220', '0090016900_26102022010469']
Stack 11 with items: ['0090016900_26102022010220', '0090016900_26102022010220', '0090016900_26102022010220', '0090016900_26102022010220']
Stack 12 with items: ['0090016900_26102022010220', '0090016900_26102022010220', '0090016900_26102022010220', '0090016900_26102022010220']
Stack 13 with items: ['0090016900_26102022010220', '0090016900_26102022010220', '0090016900_26102022010220', '0090016900_26102022010220']
Stack 14 with items: ['0090016900_26102022010220', '0090016900_26102022010220', '0090016900_26102022010220', '0090016900_26102022010220']
Stack 15 with items: ['0090016900_26102022008304', '0090016900_26102022008304', '0090016900_26102022008304', '0090016900_26102022008304']
Stack 16 with items: ['0090016900_26102022008304', '0090016900_26102022007748', '0090016900_26102022007748', '0090016900_26102022008304']
Stack 17 with items: ['0090016900_26102022007729', '0090016900_26102022004494', '0090016900_26102022004494', '0090016900_26102022000450']
Stacks not packed:
Stack 8 missing: ['0090016900_26102022013224', '0090016900_26102022010469', '0090016900_26102022010469', '0090016900_26102022010469']
Stack 16 missing: ['0090016900_26102022008304', '0090016900_26102022007748', '0090016900_26102022007748', '0090016900_26102022008304']
Stack 17 missing: ['0090016900_26102022007729', '0090016900_26102022004494', '0090016900_26102022004494', '0090016900_26102022000450']
