dataset: X
instance: SA3
+-----------+
2D Packing Heuristic in Truck P202056103
Min2DVol: 31.254179999999987 [m2]
Stack 0 with items: ['0090017100_08062023007886', '0090017100_08062023027960']
Stack 1 with items: ['0090017100_08062023002170', '0090017100_08062023008448']
Stack 2 with items: ['0090017100_08062023004340', '0090017100_08062023007971']
Stack 3 with items: ['0090017100_08062023027190', '0090017100_08062023024004', '0090017100_08062023024004']
Stack 4 with items: ['0090017100_08062023022266', '0090017100_08062023022266', '0090017100_08062023022266']
Stack 5 with items: ['0090017100_08062023022266', '0090017100_08062023022266', '0090017100_08062023022266']
Stack 6 with items: ['0090017100_08062023022266', '0090017100_08062023021456', '0090017100_08062023021456']
Stack 7 with items: ['0090017100_08062023021456', '0090017100_08062023021456', '0090017100_08062023021456']
Stack 8 with items: ['0090017100_08062023021456', '0090017100_08062023015557', '0090017100_08062023021456']
Stack 9 with items: ['0090017100_08062023014862', '0090017100_08062023009560', '0090017100_08062023009560']
Stack 10 with items: ['0090017100_08062023009560', '0090017100_08062023008423', '0090017100_08062023008423']
Stack 11 with items: ['0090017100_08062023008423', '0090017100_08062023008423', '0090017100_08062023008423']
Stack 12 with items: ['0090017100_08062023008423', '0090017100_08062023008423', '0090017100_08062023008423']
Stack 13 with items: ['0090017100_08062023008423', '0090017100_08062023008423', '0090017100_08062023008423']
Stack 14 with items: ['0090017100_08062023008423', '0090017100_08062023005546', '0090017100_08062023004431']
Stack 15 with items: ['0090017100_08062023004431', '0090017100_08062023004327', '0090017100_08062023004327']
Stack 16 with items: ['0090017100_08062023004327', '0090017100_08062023003940', '0090017100_08062023003940']
Stack 17 with items: ['0090017100_08062023003940', '0090017100_08062023003940', '0090017100_08062023003940']
Stack 18 with items: ['0090017100_08062023003940', '0090017100_08062023003940', '0090017100_08062023003940']
Stack 19 with items: ['0090017100_08062023003940', '0090017100_08062023003940', '0090017100_08062023003940']
Stack 20 with items: ['0090017100_08062023003940', '0090017100_08062023003940', '0090017100_08062023003940']
Stack 21 with items: ['0090017100_08062023003940', '0090017100_08062023003940', '0090017100_08062023003940']
Stack 22 with items: ['0090017100_08062023003940', '0090017100_08062023003940', '0090017100_08062023003940']
Stack 23 with items: ['0090017100_08062023003940', '0090017100_08062023003940', '0090017100_08062023003940']
Stack 24 with items: ['0090017100_08062023003940', '0090017100_08062023003940', '0090017100_08062023003940']
Stack 25 with items: ['0090017100_08062023003940', '0090017100_08062023003940', '0090017100_08062023003940']
Heuristic packed all stacks
