dataset: C
instance: CI2
+-----------+
2D Packing Heuristic in Truck P083400103
Min2DVol: 30.40164899999999 [m2]
Stack 0 with items: ['0090016800_28022023021825', '0090016800_28022023021825', '0090016800_28022023021825']
Stack 1 with items: ['0090016800_28022023021825', '0090016800_28022023021825', '0090016800_28022023021825']
Stack 2 with items: ['0090016800_28022023021825', '0090016800_28022023021825', '0090016800_28022023021825']
Stack 3 with items: ['0090016800_28022023021825', '0090016800_28022023021326', '0090016800_28022023021825']
Stack 4 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 5 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 6 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 7 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 8 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 9 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 10 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 11 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 12 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 13 with items: ['0090016800_28022023021326', '0090016800_28022023021326', '0090016800_28022023021326']
Stack 14 with items: ['0090016800_28022023021326', '0090016800_28022023021124', '0090016800_28022023021326']
Stack 15 with items: ['0090016800_28022023021124', '0090016800_28022023021124', '0090016800_28022023021124']
Stack 16 with items: ['0090016800_28022023021124', '0090016800_28022023021124', '0090016800_28022023021124']
Stack 17 with items: ['0090016800_28022023019169', '0090016800_28022023018183', '0090016800_28022023018183']
Stack 18 with items: ['0090016800_28022023018183', '0090016800_28022023016996', '0090016800_28022023018183']
Stack 19 with items: ['0090016800_28022023016996', '0090016800_28022023016996', '0090016800_28022023016996']
Stack 20 with items: ['0090016800_28022023016996', '0090016800_28022023008479', '0090016800_28022023016996']
Stack 21 with items: ['0090016800_28022023007380', '0090016800_28022023007380', '0090016800_28022023007380']
Stack 22 with items: ['0090016800_28022023007380', '0090016800_28022023002115']
Stack 23 with items: ['0090016800_28022023011153', '0090016800_28022023011153', '0090016800_28022023011153']
Stack 24 with items: ['0090016800_28022023013923', '0090016800_28022023011153', '0090016800_28022023013923']
Heuristic packed all stacks
