dataset: C
instance: SA3
+-----------+
2D Packing Heuristic in Truck P069234401
Min2DVol: 33.599999999999994 [m2]
Stack 0 with items: ['0090017100_28022023026205', '0090017100_28022023024478', '0090017100_28022023026205']
Stack 1 with items: ['0090017100_28022023024478', '0090017100_28022023024478', '0090017100_28022023024478']
Stack 2 with items: ['0090017100_28022023024478', '0090017100_28022023024478', '0090017100_28022023024478']
Stack 3 with items: ['0090017100_28022023024478', '0090017100_28022023022065', '0090017100_28022023024478']
Stack 4 with items: ['0090017100_28022023022065', '0090017100_28022023022065', '0090017100_28022023022065']
Stack 5 with items: ['0090017100_28022023022065', '0090017100_28022023022065', '0090017100_28022023022065']
Stack 6 with items: ['0090017100_28022023022065', '0090017100_28022023020011', '0090017100_28022023020011']
Stack 7 with items: ['0090017100_28022023020011', '0090017100_28022023009021', '0090017100_28022023009021']
Stack 8 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 9 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 10 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 11 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 12 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 13 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 14 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 15 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 16 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 17 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 18 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 19 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 20 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 21 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 22 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 23 with items: ['0090017100_28022023007810', '0090017100_28022023007810', '0090017100_28022023007810']
Stack 24 with items: ['0090017100_28022023003947', '0090017100_28022023003947', '0090017100_28022023003947']
Stack 25 with items: ['0090017100_28022023003947', '0090017100_28022023002283', '0090017100_28022023003947']
Stack 26 with items: ['0090017100_28022023002283', '0090017100_28022023002283', '0090017100_28022023002283']
Stack 27 with items: ['0090017100_28022023002283', '0090017100_28022023002283', '0090017100_28022023002283']
Stacks not packed:
Stack 5 missing: ['0090017100_28022023022065', '0090017100_28022023022065', '0090017100_28022023022065']
Stack 6 missing: ['0090017100_28022023022065', '0090017100_28022023020011', '0090017100_28022023020011']
