dataset: B
instance: BY
+-----------+
2D Packing Heuristic in Truck P329064203
Min2DVol: 29.796000000000006 [m2]
Stack 0 with items: ['0090016900_26102022011859', '0090016900_26102022011859']
Stack 1 with items: ['0090016900_26102022011859', '0090016900_26102022011859']
Stack 2 with items: ['0090016900_26102022011859', '0090016900_26102022011859']
Stack 3 with items: ['0090016900_26102022011859', '0090016900_26102022011859']
Stack 4 with items: ['0090016900_26102022011859', '0090016900_26102022011859']
Stack 5 with items: ['0090016900_26102022010272', '0090016900_26102022010272']
Stack 6 with items: ['0090016900_26102022010272', '0090016900_26102022009677']
Stack 7 with items: ['0090016900_26102022009677', '0090016900_26102022009677']
Stack 8 with items: ['0090016900_26102022009677', '0090016900_26102022009677']
Stack 9 with items: ['0090016900_26102022009677', '0090016900_26102022009677']
Stack 10 with items: ['0090016900_26102022009677', '0090016900_26102022009677']
Stack 11 with items: ['0090016900_26102022009677', '0090016900_26102022009677']
Stack 12 with items: ['0090016900_26102022009677', '0090016900_26102022009677']
Heuristic packed all stacks
